id,value1,value2,category
7238,0.05193413891859435,28,C
7239,0.3184313270330206,83,A
7240,1.4327172254272447,4,B
7241,-0.09326855452983135,35,A
7242,-0.887715796508869,54,B
7243,-0.2146674384241922,7,C
7244,-0.041700768032413994,78,A
7245,0.6316290719896402,70,C
7246,-0.2541995055609915,84,C
7247,-1.5054495260130913,30,A
7248,1.5393932082762727,19,C
7249,-0.5105509011329062,40,B
7250,1.1380479783731292,90,A
7251,0.3665534037674457,31,A
7252,0.27870437496364026,49,B
7253,-0.37880832327900693,64,A
7254,0.09590928705885615,47,B
7255,0.1599259180768307,35,A
7256,-0.33604259598549713,22,A
7257,0.17813415504918148,70,A
7258,-1.962490830486529,72,C
7259,1.4130044505876203,95,A
7260,1.0259273831341165,10,B
7261,-0.378026148818071,80,B
7262,0.280802617520083,39,B
7263,0.8257817332125532,19,A
7264,1.439175680197561,66,B
7265,-0.1133149835580005,55,C
7266,-1.2838387420815673,40,C
7267,-1.283319391896674,54,C
7268,-0.010680680520931102,88,A
7269,-0.6626914964294646,94,A
7270,-0.8706973120961077,8,C
7271,0.16470321992995998,84,A
7272,-0.048269806883550447,1,C
7273,0.2790251844858742,28,B
7274,-0.12058747079475006,26,B
7275,0.7785553881143046,71,B
7276,0.9798426963310187,86,C
7277,1.4082537958001358,92,B
7278,-1.3200047341350196,46,B
7279,-0.3320024318692141,78,A
7280,0.9629669991903771,48,B
7281,-1.0298963155896008,61,C
7282,0.49013561740865,15,C
7283,-1.6617418407403504,44,C
7284,-0.8211721577725287,17,A
7285,0.28087291107791684,57,B
7286,1.3824629514304927,77,B
7287,1.144659622815317,1,B
7288,0.3345917477514521,6,B
7289,-1.0466451350108243,4,B
7290,-0.8701555092160342,83,A
7291,-0.19600844281706525,44,C
7292,0.4661096574306681,13,A
7293,0.16212060748339233,15,C
7294,-0.6567472414525664,68,A
7295,-1.1360130403681563,91,B
7296,-0.6247784639163275,33,C
7297,0.7222984653971048,35,B
7298,0.0009930840975746556,27,B
7299,-0.2350095976708514,48,C
7300,-0.36605577246195115,86,C
7301,-1.0854189337517095,58,B
7302,0.5088744663347872,43,B
7303,0.10950717135283874,4,C
7304,0.6099899359194114,9,A
7305,-1.0588028482032623,75,B
7306,1.1996497287803738,1,B
7307,-0.5131558240346916,48,C
7308,-0.7960783969388207,13,A
7309,1.4074935497116117,74,C
7310,-0.5705543820148004,89,B
7311,0.724142602134074,97,B
7312,-0.45889351706774545,34,B
7313,-0.44580980455143043,77,A
7314,0.8947836909220563,81,A
7315,-2.2183375411060546,78,A
7316,-0.9175937222491846,32,C
7317,-0.5917059988648008,67,C
7318,0.2326325818016653,46,C
7319,-0.590861210794557,39,C
7320,-0.8449044902217518,46,B
7321,1.1864077938168662,81,A
7322,0.046137205913090604,30,B
7323,0.2022328960083685,16,B
7324,0.7944136883270503,63,B
7325,-0.4009082798389965,31,B
7326,1.5418924769897937,22,A
7327,-0.8760250858799239,32,A
7328,-0.09391314254373623,84,A
7329,-1.2085612108940893,92,B
7330,-0.3585568866138486,98,C
7331,0.20203791848164918,50,B
7332,-0.4871416838357922,97,A
7333,-1.4870575672353896,98,C
7334,-0.40999452873952313,63,C
7335,-0.6694074973351634,59,A
7336,-1.262390262371194,8,C
7337,-0.3315305512108128,65,B
7338,-1.5327121054308015,60,B
7339,-0.7473963948145573,1,C
7340,1.0626995354484983,49,A
7341,-1.0077211188698696,70,C
7342,-0.9499370839679273,41,B
7343,-0.8047939505720184,10,A
7344,-1.0896881934691036,70,B
7345,-0.2093174328291265,41,B
7346,0.2888442882782705,7,B
7347,-0.34523350027672495,68,C
7348,-2.188834240599572,50,B
7349,2.1208695711734533,18,A
7350,0.10142746685884663,91,C
7351,-1.769324395279909,99,A
7352,-0.383699848579647,93,B
7353,1.3043071717086012,66,A
7354,0.8050886305980622,63,A
7355,0.37622317727739113,85,B
7356,-0.07893010471109786,30,A
7357,1.3183770656359057,8,B
7358,0.37609074066477605,49,C
7359,1.6648489275837302,26,A
7360,-0.2805473684070277,86,A
7361,-1.4455102559924797,18,C
7362,0.4208466865897495,3,C
7363,0.24673060541388298,75,B
7364,-1.3436373605117793,40,C
7365,-1.0717322804221954,96,C
7366,-0.424656867436225,53,C
7367,0.4951354572678488,70,B
7368,-0.9133007966914085,34,C
7369,-1.1956337113522368,23,B
7370,-0.34406968630669343,87,A
7371,2.8397927826304206,41,C
7372,-0.6469134670690393,94,C
7373,-1.2793916880142335,29,B
7374,-0.6147437407733154,58,C
7375,-0.7047848688811011,99,A
7376,1.133777067338833,15,B
7377,1.1478540871263851,94,B
7378,0.28693780229053384,74,B
7379,0.777625763547208,37,B
7380,0.5844359289450128,97,B
7381,0.6491363099320844,63,C
7382,0.8188036542909286,45,C
7383,0.6782989254700665,62,A
7384,-0.4142027182089,36,C
7385,1.3941690354735146,69,A
7386,1.1349105469865546,1,A
7387,-0.36528214060950587,73,A
7388,-0.10281360263847032,37,A
7389,0.12352725643147369,79,C
7390,1.1711353342422073,29,C
7391,0.4113665449625913,10,A
7392,-0.10742765755856333,29,C
7393,-0.9388487863552664,40,B
7394,0.10871120458170815,93,B
7395,1.1976707028938054,76,C
7396,-0.9121889316627725,75,A
7397,-0.7615807229222207,91,C
7398,0.6368602868365152,70,A
7399,-0.025841470211377664,1,B
7400,-0.2400196440457932,55,B
7401,-0.06381817541779133,52,A
7402,-0.8192898389525898,30,C
7403,0.6983017859297306,57,C
7404,1.485335549951833,88,A
7405,0.3083947800056462,97,A
7406,0.4630275501761423,27,A
7407,0.7305803027666576,83,C
7408,-1.4467279217106155,81,B
7409,-0.47683801892968497,55,C
7410,0.09759532596226482,58,A
7411,2.360940278081307,67,A
7412,1.3341253010358216,10,B
7413,-0.5168858196098548,40,C
7414,-1.4341544320060213,64,C
7415,-0.7984829987297992,72,C
7416,-0.5960872167662262,16,B
7417,0.17978833261845784,1,C
7418,-0.9546608787510235,32,C
7419,-0.9664315903923374,59,A
7420,1.303806288026535,67,C
7421,-0.9407524461724565,83,B
7422,0.49451824678462114,14,A
7423,0.5481477992725429,33,B
7424,-0.7265846680274863,84,B
7425,-0.3042749938280419,47,C
7426,-0.4328776618966709,73,C
7427,-0.8068073856562569,78,B
7428,2.068565727820908,20,B
7429,-1.3958757704651776,84,B
7430,-0.7385261808622261,26,B
7431,0.1769182766430181,9,C
7432,0.4131211572021808,2,A
7433,-1.0456006917288385,74,C
7434,0.9856871350662146,82,A
7435,-0.45679286974598243,7,B
7436,0.5129076669423493,73,C
7437,-1.5789080135640248,71,B
7438,0.8308085877546352,77,A
7439,0.2258051406495096,28,C
7440,-1.5481062584870529,46,A
7441,0.8436902078998608,12,A
7442,-0.10851998914158756,79,A
7443,-0.43325990613674237,5,C
7444,-1.659086109090766,74,C
7445,0.31170066793582907,78,B
7446,-0.11500902282696247,43,C
7447,0.4800909597606257,97,B
7448,0.23626857438047386,95,A
7449,-0.3393616070792189,88,B
7450,0.4384862212313737,62,A
7451,0.8324159545418391,72,A
7452,-1.095980943834767,41,B
7453,-2.0095057397518734,39,B
7454,1.2675669262514264,73,A
7455,-1.1553123606264135,91,C
7456,1.2198448929831514,92,A
7457,-0.2632805307432969,86,C
7458,-0.6190625864837406,27,C
7459,0.27766718107434396,19,C
7460,0.38938344590380447,1,C
7461,-1.6026492207768372,31,B
7462,0.8066313711538734,67,C
7463,-0.5648024465217665,37,A
7464,-0.4647719267711951,81,B
7465,0.5617986095594307,94,C
7466,0.04816920782104363,76,A
7467,0.7920456517647829,95,C
7468,1.1312074129091023,58,B
7469,0.3996771865096094,64,C
7470,-0.375585858827765,51,B
7471,0.4029100754161755,73,A
7472,0.6338171485970686,81,C
7473,0.00510925378262221,14,B
7474,0.1667297374550661,87,C
7475,1.3409888254303541,59,B
7476,1.3821786241051581,50,C
7477,0.2927365924699175,78,B
7478,-0.4096473093929692,94,A
7479,-1.039499904067465,52,A
7480,1.0876139100168345,93,A
7481,1.3287631852387702,32,C
7482,0.9006569642197207,68,B
7483,-1.747405991541112,43,B
7484,0.6479391009827499,34,A
7485,1.1865597260796472,25,C
7486,-0.06544460570633512,5,A
7487,0.9297158688017519,33,C
7488,0.16808681148528148,32,C
7489,-2.5545118514524843,52,C
7490,0.6176477467627051,82,A
7491,-0.1984333145562753,16,A
7492,1.5029225896949017,54,C
7493,0.9490435946416385,44,C
7494,-0.5588958029073011,36,B
7495,-0.31744755784315754,66,C
7496,1.5809499135751373,57,A
7497,-0.15724383605132933,67,B
7498,1.3722057499394416,11,A
7499,-0.8675688290437378,43,A
7500,-0.4560557605184805,3,A
7501,-0.7473431037935828,94,B
7502,-0.3425942425559268,37,B
7503,-0.9555126569631585,43,C
7504,1.752963524128036,56,B
7505,-1.0626398707190865,30,B
7506,-1.4178530457150027,38,B
7507,-0.1334556918546023,69,A
7508,-1.1509152205878106,31,B
7509,-0.6217904164331722,14,B
7510,-0.2534884909296575,22,A
7511,-0.052708721696585165,89,A
7512,0.1982514013041857,30,A
7513,-0.20992617767701416,99,C
7514,1.8017930819334362,11,B
7515,1.5204189122512026,5,A
7516,-1.100603623298586,81,B
7517,-0.1549762276829849,53,B
7518,3.0339817259907895,79,C
7519,-0.7708272821162218,80,A
7520,-1.03760721180759,56,C
7521,0.05610256671138351,35,C
7522,-1.3412395074288967,81,C
7523,-1.1060880806844688,86,B
7524,-1.19136924754774,26,C
7525,-0.7363059773810583,53,B
7526,0.012796956889673817,31,A
7527,-0.21933514451590436,68,B
7528,0.36970462408866506,39,B
7529,-1.2621833963929923,12,B
7530,-0.6895444463755709,10,B
7531,0.2087109201134955,72,A
7532,0.6867718272589848,31,B
7533,0.9902644994891364,37,B
7534,-1.3007838641582636,82,A
7535,-0.5948966033468381,82,C
7536,0.48494335716774095,18,B
7537,1.78168343450519,74,A
7538,0.18669049427271672,63,C
7539,-0.9280686456554639,37,A
7540,0.549890166559093,30,C
7541,1.7222282501638466,28,B
7542,0.4963890297211576,53,A
7543,0.2611494861893255,72,C
7544,1.2200954795062668,38,B
7545,-1.4323178748906111,7,B
7546,-1.6702673568728408,18,B
7547,1.0879140628224768,66,B
7548,0.06878970988728926,64,A
7549,-0.4080414215966595,15,C
7550,-0.4590291271128935,39,B
7551,-0.97366793249884,69,A
7552,2.202214729956043,23,A
7553,0.7891838958452182,78,A
7554,0.8588437188781359,63,A
7555,0.5078360874994209,86,B
7556,-0.2842599718290789,70,A
7557,0.42018734376538763,4,A
7558,0.6460151604527105,5,C
7559,-0.8944163958979866,64,B
7560,-0.5896750978317674,24,A
7561,-0.36376563182999994,84,B
7562,0.675761125612794,22,C
7563,1.5680598483835106,51,B
7564,-0.04335614256670949,15,C
7565,-0.939527483617141,82,C
7566,0.15192974988609037,50,C
7567,1.4585699612506884,42,A
7568,-0.28155672022392525,43,B
7569,0.9660457148078491,94,A
7570,-0.6402489393361459,67,C
7571,-0.14683749591866205,4,A
7572,-0.534127174941174,77,A
7573,-0.14942110502010217,54,A
7574,-0.17502240129537414,47,B
7575,-0.9155267180615206,12,B
7576,-0.8772908253580198,53,A
7577,-0.29057297141725397,54,B
7578,1.3784754510377224,64,A
7579,-0.29497753518952047,20,B
7580,-1.9228115672281414,21,B
7581,2.4287775582770585,71,A
7582,-0.3530459936728133,54,C
7583,0.39405600679024433,84,A
7584,-0.13367800826606932,22,B
7585,-0.9823664133430201,65,C
7586,-1.6763811893997924,78,A
7587,1.047685636205584,60,B
7588,0.4317236149508734,74,B
7589,0.4894375167800645,63,A
7590,-0.6926623311160233,31,B
7591,-0.31864792009621923,56,A
7592,-0.6832123814436697,84,A
7593,-1.0435672092834007,32,A
7594,-0.638553147527361,11,C
7595,-1.276855240799844,84,C
7596,0.41313854888623025,42,C
7597,-0.19050261222310985,80,C
7598,-1.8027639913950986,53,A
7599,-0.43557952770746705,66,C
7600,0.7298535896169152,92,C
7601,-0.1724903714266304,80,C
7602,1.2281377080007339,5,C
7603,-0.8419186723176888,13,C
7604,0.8642994669415636,31,B
7605,-1.4219161417869197,23,A
7606,-0.09630604796447433,85,C
7607,1.285751480229483,68,C
7608,-0.44342779040405444,92,B
7609,1.0806181900133673,90,C
7610,-1.5483450481649417,71,B
7611,-0.10834765320849532,76,A
7612,0.7496707862728819,79,B
7613,1.6722368636479992,81,B
7614,0.36371176546932316,21,B
7615,-0.9093412186190144,1,A
7616,-1.6417233793251829,84,B
7617,-0.9772052278926044,77,C
7618,1.1203368238920204,13,C
7619,-0.8870532828598594,69,C
7620,1.8848936570166643,3,C
7621,-1.4512024408344457,83,C
7622,1.1235822043875028,87,B
7623,1.8270529953109733,20,C
7624,-0.4172409443281412,92,B
7625,1.135714010159226,72,C
7626,0.5461677837254174,59,C
7627,-0.17180447881218938,86,B
7628,0.7317960497588396,92,A
7629,-0.819750605922434,69,C
7630,-0.19923338962795697,93,B
7631,-0.974907330734599,10,C
7632,0.20264479673979863,24,A
7633,1.3153794901710218,28,A
7634,-0.3064502013416798,36,A
7635,-0.8447570488016752,60,A
7636,0.6158893076810737,86,C
7637,-0.09610935041202513,75,A
7638,-0.92971102975636,79,C
7639,-1.7391611605048138,86,C
7640,-0.5629052217896664,53,C
7641,-1.3914839699062969,26,C
7642,-0.7962803525344453,59,A
7643,-2.5440957939588795,66,B
7644,0.6545284540368251,77,C
7645,-1.7834205745472156,24,C
7646,1.576824314278355,74,B
7647,0.5240881237094496,66,A
7648,0.4921223090781822,9,C
7649,0.5322314921635404,41,B
7650,-0.5395741880955863,11,C
7651,-0.8255585395336872,19,B
7652,0.8187790009275544,47,B
7653,1.4974658353904278,63,A
7654,-0.5851479411627677,13,B
7655,2.022321979952254,60,A
7656,1.4519950348928634,68,B
7657,-0.4693535259493544,99,B
7658,0.24703220429282471,91,B
7659,0.006133039607064979,48,A
7660,-0.017673348326801133,30,B
7661,0.28202369654042764,21,B
7662,0.0964213539628578,36,C
7663,-1.1558641315353597,21,A
7664,2.175918165135989,45,A
7665,0.0643759309641049,30,A
7666,-0.6128510256482158,34,A
7667,1.9663834622433836,47,B
7668,2.8040879964986933,16,A
7669,-0.6496403295107738,55,B
7670,-0.681824143732335,44,B
7671,0.8944159310204821,76,C
7672,0.03325208480795575,24,A
7673,0.5927997134756853,64,B
7674,-0.634849548227655,16,A
7675,-0.9313964054525486,12,A
7676,0.26849741637509544,32,B
7677,-0.8736522736203609,87,A
7678,0.3375610813418219,29,A
7679,0.02653074905397691,51,B
7680,1.1347229137234274,70,C
7681,-0.9761922069915866,86,B
7682,0.661536545238503,87,C
7683,1.1030758535507459,2,A
7684,-0.527096002292399,14,A
7685,-0.7662800232175837,81,B
7686,0.18165368456556258,42,C
7687,-1.7376834096369769,8,B
7688,0.24635360485377528,12,C
7689,0.05638550462972164,47,B
7690,-0.30131266003518387,9,C
7691,0.3957526205046289,74,C
7692,0.6753297002978512,73,B
7693,1.1058849139973828,37,A
7694,-0.49540071695436794,7,B
7695,0.28337197197826913,24,B
7696,1.138252460474638,8,B
7697,0.5263377756123286,30,A
7698,-0.5431050437132591,48,C
7699,-0.421607747357675,15,A
7700,1.0554788267406565,87,C
7701,0.807721876875448,42,B
7702,-0.9120148792386686,79,A
7703,0.5367001623261355,40,A
7704,1.361999274374587,67,B
7705,-0.7026248842286992,2,C
7706,-0.3969955131460865,69,B
7707,1.3396946682566875,81,A
7708,1.2868376985963836,80,B
7709,0.22843367094523997,83,A
7710,1.7412207398912287,55,A
7711,-0.08428580961217502,5,B
7712,1.2264787982334808,15,C
7713,0.3287105934456487,62,C
7714,2.404928040061657,33,B
7715,-0.7057308644007266,81,C
7716,0.29084671383122024,60,C
7717,1.1067105536901365,76,B
7718,-1.7182193929488865,17,C
7719,-0.3227060863010789,67,B
7720,-0.26711558260862617,46,C
7721,0.00912146615161177,46,C
7722,-0.896417994741157,69,A
7723,0.052735053245244815,19,C
7724,-0.17062494827908922,36,C
7725,0.948603970648548,39,A
7726,-0.01895148769429257,38,A
7727,-0.5935368357853238,60,A
7728,-1.6196277535532866,55,B
7729,-0.16975809255409285,53,B
7730,1.2986542724646515,6,C
7731,2.090579202177875,36,C
7732,-0.0787905426315428,55,A
7733,-0.4793585909495219,55,B
7734,-0.7180128431665623,57,A
7735,0.9895950103435116,26,C
7736,-0.36670895158033784,73,B
7737,0.4998036994029569,97,B
7738,0.894669864419506,3,A
7739,-0.6256930421821059,21,C
7740,-0.008792350296088353,21,C
7741,-2.4224013897788916,95,B
7742,-0.4503231362703635,55,B
7743,1.2931877794307491,44,A
7744,0.8044408824131459,90,A
7745,-0.22950457261142398,65,B
7746,1.241558948399776,12,C
7747,1.0266906894636103,31,C
7748,0.10215686212143901,30,C
7749,-0.46838672233952966,21,A
7750,-1.4041143198084893,41,A
7751,-1.1603376573552862,96,B
7752,0.5744467154088653,52,C
7753,0.19865821815837242,20,A
7754,-0.9082856503635943,73,A
7755,1.6085768323565326,47,A
7756,0.17360631905410412,54,B
7757,-0.2559638341864588,59,C
7758,-2.2630470272699483,69,C
7759,-0.2340685287492484,50,B
7760,-0.6886204090350271,85,A
7761,0.739168076707427,70,A
7762,2.184347219454427,17,A
7763,1.8491097822297065,19,A
7764,0.45073849897992474,86,A
7765,1.0916237249187657,79,B
7766,-1.2212235429995932,36,B
7767,0.4173017792160519,64,B
7768,-0.6108839644485792,15,B
7769,-0.7085068602061583,47,A
7770,1.044999634908856,79,C
7771,-0.5226371741912103,44,B
7772,0.017514503975422226,75,B
7773,0.9200889063111825,58,C
7774,-0.6563142297844548,46,C
7775,0.04935557123738904,69,A
7776,0.38011017395032054,62,A
7777,-0.8698700469489564,57,A
7778,1.9883393841879657,11,C
7779,-0.32790662373496526,50,B
7780,-0.11368048132873057,76,C
7781,-0.8745699187103848,12,B
7782,0.370605922132593,16,B
7783,-0.45089286496407976,5,B
7784,1.6261770554083748,88,A
7785,-0.8608912626389031,78,B
7786,-0.9732008298338435,37,C
7787,3.5660658918483503,42,A
7788,0.9970885591989044,92,B
7789,-1.9176926418583882,5,B
7790,-0.825324313654516,89,A
7791,-1.393353942111169,4,B
7792,-0.11763896335659493,70,B
7793,-0.7093892885499253,72,B
7794,1.1384972818382242,42,B
7795,0.5408120389465868,92,B
7796,0.8564416504432875,2,A
7797,0.3436358059338339,94,B
7798,-0.6021061286167181,58,C
7799,-0.7118598207834648,62,B
7800,0.8324576493892084,7,C
7801,2.110673626075881,9,A
7802,-0.10421604208147105,93,B
7803,-1.7452359925574457,49,A
7804,0.8200198461259814,41,C
7805,0.16712851887693175,51,B
7806,0.09093331037611405,70,B
7807,-0.4455772302163635,3,B
7808,-0.18172204167625652,90,A
7809,-0.3721593076948016,69,B
7810,0.44006965175431867,91,A
7811,-0.7276782642194226,9,C
7812,1.466921255009103,50,C
7813,0.7685172937577104,61,B
7814,0.02545877251070331,29,C
7815,1.2580965038592544,65,B
7816,-1.936609512710657,68,B
7817,-2.7622326934664407,19,C
7818,-0.3603158572460075,47,A
7819,0.6156801966445414,35,C
7820,1.6801283581192044,26,C
7821,-0.6036611874644181,97,B
7822,-0.09075244647380361,84,C
7823,-0.5815652433240226,3,C
7824,1.8789804015930562,28,B
7825,0.7030958114239789,36,B
7826,-0.12305338416518426,73,B
7827,2.1279168798764823,82,A
7828,1.2548398016973488,71,A
7829,-1.3500859155672673,57,A
7830,0.7655995059668532,6,A
7831,-0.1386717688679286,58,A
7832,-0.13587895531745858,21,C
7833,-0.33431767319727784,4,C
7834,0.1254745645959013,11,C
7835,-0.43118010368631554,43,A
7836,-0.42477987890747226,45,C
7837,-2.044841168598012,17,A
7838,0.22285036456416435,48,C
7839,-0.6694883767615637,24,A
7840,0.1431576075446256,95,B
7841,2.008403395605861,57,C
7842,0.42339635310574847,70,A
7843,-1.0251543841258723,65,A
7844,1.3002159658333756,29,C
7845,-0.6174645433881882,60,C
7846,0.7035805442043843,79,A
7847,0.08974468597721345,99,A
7848,-0.9813875961599127,47,A
7849,-1.2040780499397319,74,B
7850,1.0897587158742865,26,A
7851,-0.5050941558378077,30,B
7852,-0.5598477789031798,90,B
7853,0.6349698243700427,23,A
7854,-2.283105421174135,67,C
7855,-1.7077471644350195,53,C
7856,-1.9586160230692335,80,A
7857,-0.5087471066256449,27,A
7858,0.3602934018078104,47,C
7859,1.5310398177455513,17,B
7860,0.28132499079791734,80,C
7861,-1.2527866551747437,21,C
7862,-0.6523287451147601,51,B
7863,-0.047205725521936394,65,A
7864,-1.1807805685680863,84,C
7865,-1.1143511845622902,50,C
7866,0.9505886674112066,64,C
7867,-1.4855363996724475,39,C
7868,0.2504737242784719,25,A
7869,-2.0878109840446633,7,C
7870,0.740807300798569,16,A
7871,0.7832630164048434,38,A
7872,0.032401375966076805,59,B
7873,-0.8704096341594221,49,C
7874,0.5434988258467036,42,B
7875,-0.4333412910750337,45,B
7876,-1.1585255715219545,71,A
7877,1.659688821068172,37,C
7878,-0.30168560484665763,62,A
7879,-0.699023340452638,68,C
7880,0.32580985201031193,68,C
7881,-0.1806047722871242,22,C
7882,-0.28940512836491233,38,A
7883,0.5128044889885244,60,B
7884,-0.8735550001762092,57,B
7885,-0.9878643860605041,61,C
7886,0.5893060841580574,94,C
7887,1.3035015357496407,65,A
7888,0.946304900879686,26,C
7889,-1.2429985900938134,39,C
7890,-1.2396967790314701,12,C
7891,0.9517658871645835,14,B
7892,0.9558523785183035,80,A
7893,0.17763723827006386,89,B
7894,0.9469900080976817,79,A
7895,-0.9613635718080227,67,B
7896,-0.9977092424374407,52,A
7897,-0.6789447981916167,15,C
7898,0.6497029834944914,49,C
7899,0.8882152844706928,76,A
7900,-1.0019569356756233,63,C
7901,-0.17889200281902307,76,C
7902,0.9974979105702407,99,C
7903,0.33533711237063535,54,C
7904,0.8895187454279424,57,A
7905,0.03308886799649189,12,A
7906,0.24084996154034982,25,C
7907,0.3290712079316927,2,A
7908,0.8173980309880517,87,B
7909,1.5544937533818042,84,C
7910,-1.5631017185144311,87,C
7911,-0.06381543785068168,8,C
7912,0.6207400973461494,83,B
7913,-2.150477966313459,5,C
7914,-0.050455307152264435,96,A
7915,0.4826910031819129,25,B
7916,-1.5386953735622826,59,C
7917,-1.9366275998271945,90,C
7918,0.9817179337265046,97,C
7919,-0.7108896374729519,18,C
7920,-1.8735105373274652,71,B
7921,-0.9383828033718534,62,B
7922,0.06384958041995213,68,C
7923,0.13961119220772258,68,B
7924,-1.6151137123843113,29,A
7925,2.0225699607382506,98,B
7926,0.04173265234399269,93,B
7927,-0.7370847534352918,65,C
7928,-0.09045213764311788,33,A
7929,-1.1037034578696774,28,A
7930,-0.7226043332718364,78,B
7931,-0.05301640323723163,9,B
7932,1.1547485480895872,17,C
7933,1.7019086052520391,85,A
7934,1.0659292842376573,96,B
7935,0.5437658273315192,80,B
7936,-0.5360062046531039,76,C
7937,1.7522415450034459,23,C
7938,-0.24144595711672098,1,B
7939,1.537264312155796,25,C
7940,-0.08806037354770656,77,B
7941,-0.6358729445186555,11,C
7942,-2.7833283731779357,1,A
7943,1.3027704654392467,78,A
7944,0.885895566856724,51,B
7945,1.4671310034516445,51,C
7946,-0.48281244458356326,51,B
7947,-1.487783435028883,29,C
7948,1.3063385470043898,58,B
7949,-0.18026069802989417,88,B
7950,-0.19826776223270365,83,A
7951,-1.084769657208863,47,B
7952,0.4589331972832617,54,B
7953,-0.04801710323059716,61,B
7954,0.3966023437153237,4,B
7955,0.07805139713897348,7,A
7956,0.6038078383633282,4,B
7957,1.8411473298702266,75,A
7958,1.624139319689647,6,B
7959,-1.4009197671363798,64,C
7960,-0.30590732736803944,7,C
7961,-1.8998798743934096,18,A
7962,-0.9011724100039002,56,C
7963,-1.4759084191635692,60,C
7964,-1.4515452714095785,53,B
7965,-0.4170296260453071,24,C
7966,-1.199093084606887,40,A
7967,-0.28791966243519695,87,A
7968,0.96158290761192,72,A
7969,-0.6289785094622309,27,C
7970,-0.2868985257231695,44,B
7971,1.0821930507821202,19,C
7972,-1.7272821347700453,74,B
7973,0.4269339928346388,58,A
7974,0.36896259246447416,78,C
7975,0.7140574696514841,65,A
7976,-0.4935677842028836,73,A
7977,1.1066787212099318,25,A
7978,-0.45651600408764725,42,B
7979,0.3152644901184953,28,B
7980,-0.564828579369589,7,B
7981,-1.3880614968140164,23,A
7982,-0.7088698804094042,2,C
7983,0.8796378448159831,39,A
7984,-0.18286347153508056,44,C
7985,0.10436945602027033,87,A
7986,-0.6916471587907571,15,A
7987,1.5299363603149005,88,C
7988,-1.0098694109239854,42,C
7989,0.2755859866035779,9,C
7990,-0.385145773850254,20,C
7991,-1.4395259251694001,56,A
7992,0.9040768557170036,16,B
7993,0.42252084982643445,37,C
7994,1.0199198133061507,81,C
7995,-1.197942383013909,21,B
7996,1.6189538830933505,73,B
7997,-0.46761692246991465,80,C
7998,-2.15629217681815,58,B
7999,0.9353199081129469,17,A
8000,1.3193405235804918,44,A
8001,0.9637378265658499,70,C
8002,-0.31155590706947833,1,C
8003,0.02303666608795707,52,A
8004,0.05742674304227535,27,C
8005,-1.537960672149408,13,C
8006,0.4261821887599944,87,A
8007,0.3301040554217333,47,C
8008,0.6388756526697511,33,B
8009,-0.9263205262845015,93,B
8010,0.19133478874403245,71,C
8011,-0.9584314484263021,54,A
8012,0.2389916704142583,81,C
8013,-1.3394367174630482,9,B
8014,1.1254345889494999,80,A
8015,0.4350548297133611,88,C
8016,-0.25336094775047713,16,C
8017,1.1628741898567194,79,B
8018,0.27303628916509803,59,C
8019,0.5765919720783438,84,B
8020,-0.3617943288351155,72,A
8021,-2.1159624570730364,4,A
8022,0.02935617962521412,76,C
8023,-0.05122327028038925,58,B
8024,-1.609459855225756,78,B
8025,2.1686089498511936,25,C
8026,0.6530481357818466,41,B
8027,1.731153573673999,5,A
8028,-0.41668620469577256,3,B
8029,-0.6368984101734849,71,B
8030,-0.8979348793802804,47,C
8031,1.2716926653474039,14,B
8032,0.0647944310313933,30,B
8033,1.1053981854719441,20,C
8034,0.6073782902777605,77,A
8035,-1.2040229236258662,62,A
8036,1.2120128825553889,39,A
8037,-0.11546685821424656,38,C
8038,1.2964424029092585,17,B
8039,0.2728457002415856,8,A
8040,0.49215702938427347,92,C
8041,-1.477538564057725,97,A
8042,1.0936065400080535,54,B
8043,0.19047136324818068,22,B
8044,-1.0566142980666904,70,C
8045,-0.8557799338474523,43,B
8046,0.6501777650154282,39,C
8047,1.0912723288776764,82,B
8048,-1.7023906289974378,30,B
8049,-0.7375690020789875,65,B
8050,1.1806891109933573,90,B
8051,-1.4156935774974821,53,C
8052,-1.1587308057439805,10,B
8053,0.4567406803328658,37,A
8054,-0.8300373744465536,74,C
8055,-0.8233251922632143,29,A
8056,1.7255562593142664,37,A
8057,-1.0194757759545938,24,A
8058,-1.027538994509438,28,C
8059,-1.1269900447707109,57,A
8060,0.20645426398727806,90,A
8061,1.0369017091683546,42,A
8062,0.7774888875824182,57,C
8063,-0.22160404772492975,38,B
8064,-0.8795389331506066,5,A
8065,-0.21912027677594287,72,C
8066,0.46556857284053743,55,A
8067,0.12355822809028016,90,C
8068,-1.01277938099352,14,B
8069,-0.5248106818104523,37,B
8070,1.4409655588078119,79,A
8071,1.022351107872663,17,C
8072,-1.0116551252784223,8,B
8073,1.4188337260212733,36,B
8074,0.9272469836784739,28,B
8075,1.02545787139332,64,C
8076,0.7975049501312129,57,C
8077,0.33152582232708494,66,C
8078,1.1152088617694087,66,B
8079,-0.27604462816360786,1,A
8080,1.2209172749748716,99,C
8081,-0.5886132247719188,82,A
8082,-1.185886709204488,1,C
8083,1.5614678126101487,88,B
8084,-0.2819775255719096,1,C
8085,-0.30516771393517733,40,C
8086,0.4445576660445755,28,A
8087,0.4566780215131644,90,B
8088,-0.451496948382438,12,C
8089,0.22641650938801816,77,B
8090,-1.02809731802052,25,B
