 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,7526819,4,0,24,0,6,6,6,0,0,0,0,0,3.188597999,0.531433,2508939.667,4344743.247,7525817,3,7526819,2508939.667,4344743.247,7525817,3,0,0,0,0,0,0,0,0,0,80,0,0.531433,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002,0,1002,1002,7525817,0,7525817,7525817,DDoS
80,10109758,5,0,30,0,6,6,6,0,0,0,0,0,2.967430081,0.49457168,2527439.5,5052213.154,10100000,1,10100000,2527439.5,5052213.154,10100000,1,0,0,0,0,0,0,0,0,0,100,0,0.49457168,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3999,0,3999,3999,10100000,0,10100000,10100000,DDoS
80,89400434,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,130.3908659,0.145413164,7450036.167,22600000,78500000,3,88600000,12700000,29300000,78500000,3,807933,201983.25,382564.0275,775397,121,0,0,0,0,172,112,0.089485024,0.05592814,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,7017,0,7017,7017,44300000,48400000,78500000,10100000,DDoS
80,22870,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,508395.2777,306.0778312,3811.666667,6149.756114,14869,5,15037,7518.5,10625.6936,15032,5,22707,7569,7453.102173,15095,191,0,0,0,0,72,92,131.1762134,174.9016178,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,88567407,8,5,56,11601,20,0,7,5.656854249,8760,0,2320.2,3668.897,131.6172664,0.146780858,7380617.25,24800000,86100000,1,88300000,12600000,32400000,86100000,1,342774,85693.5,153628.3876,315352,184,0,0,0,0,172,112,0.090326682,0.056454176,0,8760,833.0714286,2337.724089,5464953.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,2080941,0,2080941,2080941,86100000,0,86100000,86100000,DDoS
80,1844526,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6306.769327,3.795012919,307421,752568.5218,1843595,33,710,355,434.1635636,662,48,1844465,614821.6667,1064148.951,1843595,188,0,0,0,0,72,92,1.626434108,2.168578811,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,89508047,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,130.3011337,0.156410518,6885234.385,22600000,82000000,0,88100000,12600000,30700000,82000000,0,1397759,279551.8,624587.1064,1396847,2,0,0,0,0,172,132,0.089377439,0.067033079,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,983,0,983,983,44100000,53600000,82000000,6156852,DDoS
80,1798960,3,7,26,11607,20,0,8.666666667,10.26320288,5840,0,1658.142857,2127.59774,6466.513986,5.558767288,199884.4444,599185.3598,1797712,2,878,439,267.2863633,628,250,1798911,299818.5,733815.0247,1797712,2,0,0,0,0,72,152,1.667630186,3.891137101,0,5840,1057.545455,1846.729724,3410410.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1853241,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6277.111288,4.316761824,264748.7143,699923.9644,1852027,5,826,413,514.7737367,777,49,1853099,463274.75,925834.9081,1852027,5,0,0,0,0,72,112,1.618785684,2.69797614,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,124702,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,93238.28006,56.13382303,20783.66667,44266.9019,110443,48,13981,6990.5,9818.177657,13933,48,124620,41540,60070.1032,110443,182,0,0,0,0,72,92,24.05735273,32.07647031,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,90157071,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,129.3631201,0.133101041,8196097.364,26300000,87300000,1,89400000,12800000,32900000,87300000,1,770218,256739.3333,443813.762,769211,5,0,0,0,0,172,92,0.088734027,0.044367014,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2050000,0,2050000,2050000,87300000,0,87300000,87300000,DDoS
80,89872149,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,129.7732404,0.144649929,7489345.75,23100000,80200000,2,89500000,12800000,29900000,80200000,4,389062,97265.5,193832.718,388014,2,0,0,0,0,172,112,0.089015341,0.055634588,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3116,0,3116,3116,44700000,50200000,80200000,9266512,DDoS
80,38117,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,305191.9091,209.880106,5445.285714,14018.37533,37233,4,658,329,395.9797975,609,49,38068,9517,18479.41235,37233,4,0,0,0,0,72,112,78.70503975,131.1750662,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,91184266,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,127.9058385,0.164502064,6513161.857,23700000,88900000,15,90100000,11300000,31400000,88900000,162,1118942,223788.4,484369.4157,1089981,15,0,0,0,0,192,132,0.098701239,0.065800826,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,1124822,0,1124822,1124822,88900000,0,88900000,88900000,DDoS
80,91495058,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,127.4057884,0.142084177,7624588.167,23600000,82100000,40,90200000,12900000,30700000,82100000,212,1339084,334771,657646.1851,1321164,184,0,0,0,0,172,112,0.087436417,0.05464776,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1473,0,1473,1473,45100000,52400000,82100000,8004808,DDoS
80,91490011,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,127.4783976,0.142092015,7624167.583,24800000,86200000,1,90100000,12900000,32400000,86200000,1,1389379,347344.75,693908.309,1388207,3,0,0,0,0,172,112,0.08744124,0.054650775,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3933966,0,3933966,3933966,86200000,0,86200000,86200000,DDoS
80,90864173,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,128.3564205,0.132065253,8260379.364,23700000,78900000,2,90200000,12900000,29400000,78900000,2,700655,233551.6667,403826.3971,699850,6,0,0,0,0,172,92,0.088043502,0.044021751,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1134,0,1134,1134,45100000,47800000,78900000,11300000,DDoS
80,1632194,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,7127.216495,4.901378145,233170.5714,615878.0999,1629850,2,2077,1038.5,1283.398808,1946,131,1632127,408031.75,814546.0709,1629850,2,0,0,0,0,72,112,1.838016804,3.063361341,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,21253,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,547075.707,376.4174469,3036.142857,7052.603997,19010,14,20017,10008.5,12749.84237,19024,993,21239,5309.75,9899.886847,20155,183,0,0,0,0,72,112,141.1565426,235.2609043,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,8089736,5,0,30,0,6,6,6,0,0,0,0,0,3.708402845,0.618067141,2022434,4042220.855,8085765,4,8089736,2022434,4042220.855,8085765,4,0,0,0,0,0,0,0,0,0,100,0,0.618067141,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3971,0,3971,3971,8085765,0,8085765,8085765,DDoS
80,3814934,5,0,30,0,6,6,6,0,0,0,0,0,7.863831982,1.310638664,953733.5,1906106.394,3812893,1,3814934,953733.5,1906106.394,3812893,1,0,0,0,0,0,0,0,0,0,100,0,1.310638664,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,24483309,5,0,30,0,6,6,6,0,0,0,0,0,1.225324567,0.204220761,6120827.25,12200000,24500000,4,24500000,6120827.25,12200000,24500000,4,0,0,0,0,0,0,0,0,0,100,0,0.204220761,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1023,0,1023,1023,24500000,0,24500000,24500000,DDoS
80,83272,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,139626.7653,108.0795465,10409,21183.65854,58476,14,24419,12209.5,17183.40189,24360,59,83171,16634.2,25657.90754,58476,14,0,0,0,0,72,132,36.02651552,72.05303103,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,64597,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,179992.8789,123.8447606,9228.142857,16203.91229,40452,59,23713,11856.5,16143.95492,23272,441,64452,16113,19631.21598,40452,186,0,0,0,0,72,112,46.44178522,77.40297537,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,58418,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,199031.1205,119.826081,9736.333333,19958.36393,49980,3,7988,3994,5644.126327,7985,3,58329,19443,26744.00088,49980,192,0,0,0,0,72,92,51.35403472,68.47204629,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,785421,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,14811.16497,11.45882272,98177.625,277230.9298,784289,15,793,396.5,379.7163415,665,128,785377,157075.4,350623.2143,784289,15,0,0,0,0,72,132,3.819607574,7.639215147,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,54732,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,212544.7636,146.1667763,7818.857143,19858.11766,52847,83,1264,632,654.7808794,1095,169,54649,13662.25,26127.98749,52847,187,0,0,0,0,72,112,54.81254111,91.35423518,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,485030,4,0,24,0,6,6,6,0,0,0,0,0,49.48147537,8.246912562,161676.6667,277426.0773,482016,3,485030,161676.6667,277426.0773,482016,3,0,0,0,0,0,0,0,0,0,80,0,8.246912562,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,8114074,4,0,24,0,6,6,6,0,0,0,0,0,2.957823653,0.492970609,2704691.333,4683924.09,8113221,325,8114074,2704691.333,4683924.09,8113221,325,0,0,0,0,0,0,0,0,0,80,0,0.492970609,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,853,0,853,853,8113221,0,8113221,8113221,DDoS
80,4052912,4,0,24,0,6,6,6,0,0,0,0,0,5.921668173,0.986944696,1350970.667,2339084.728,4051913,3,4052912,1350970.667,2339084.728,4051913,3,0,0,0,0,0,0,0,0,0,80,0,0.986944696,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,461268,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,25206.6044,17.34349662,65895.42857,164478.7214,438448,74,22085,11042.5,15511.80146,22011,74,461122,115280.5,215696.7626,438448,189,0,0,0,0,72,112,6.503811233,10.83968539,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,9380822,4,0,24,0,6,6,6,0,0,0,0,0,2.558411193,0.426401865,3126940.667,5416019.241,9380821,0,9380822,3126940.667,5416019.241,9380821,0,0,0,0,0,0,0,0,0,0,80,0,0.426401865,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1,0,1,1,9380821,0,9380821,9380821,DDoS
52251,33,1,1,0,0,0,0,0,0,0,0,0,0,0,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30303.0303,30303.0303,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,367,566,0,32,0,0,0,0,0,0,0,0,BENIGN
53,23556,1,1,67,144,67,67,67,0,144,144,144,0,8957.378163,84.90405841,23556,0,23556,23556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.45202921,42.45202921,67,144,92.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,139,67,144,32,0,0,0,0,0,0,1,67,1,144,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
54288,1151126,5,2,11607,26,11595,0,2321.4,5184.100867,20,6,13,9.899494937,10105.75732,6.081002427,191854.3333,469520.0262,1150258,3,1151126,287781.5,574984.3769,1150258,81,3,3,0,3,3,0,0,0,0,124,40,4.343573162,1.737429265,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,0,1661.857143,2321.4,13,124,0,0,0,0,0,0,5,11607,2,26,8192,256,3,20,0,0,0,0,0,0,0,0,BENIGN
51897,5969519,1,5,6,30,6,6,6,0,6,6,6,0,6.030636639,1.005106107,1193903.8,2653242.196,5940121,1,0,0,0,0,0,5967830,1491957.5,2965471.095,5940121,1,0,0,0,0,20,100,0.167517684,0.837588422,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,29398,0,29398,29398,5940121,0,5940121,5940121,BENIGN
30398,120630,1,5,6,30,6,6,6,0,6,6,6,0,298.4332256,49.73887093,24126,34645.68326,83074,1,0,0,0,0,0,109110,27277.5,39169.09679,83074,1,0,0,0,0,20,100,8.289811821,41.44905911,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
30527,9112099,1,5,6,30,6,6,6,0,6,6,6,0,3.95079114,0.65846519,1822419.8,4072031.586,9106691,12,0,0,0,0,0,9108686,2277171.5,4553013.023,9106691,12,0,0,0,0,20,100,0.109744198,0.548720992,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,5408,0,5408,5408,9106691,0,9106691,9106691,BENIGN
54968,90012660,7,10,11613,68,4380,0,1659,2117.072113,20,0,6.8,5.006662228,129.7706345,0.188862322,5625791.25,21200000,85100000,1,90000000,15000000,36300000,89100000,15,89100000,9902779.444,28200000,85100000,1,0,0,0,0,152,212,0.077766839,0.111095484,0,4380,649.2777778,1506.272134,2268855.742,0,0,0,0,1,1,0,0,1,687.4705882,1659,6.8,152,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,4064074,0,4064074,4064074,85100000,0,85100000,85100000,BENIGN
52694,7189887,1,5,6,30,6,6,6,0,6,6,6,0,5.007032795,0.834505466,1437977.4,3201976.434,7165830,1,0,0,0,0,0,7170843,1792710.75,3582080.278,7165830,1,0,0,0,0,20,100,0.139084244,0.695421222,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,24057,0,24057,24057,7165830,0,7165830,7165830,BENIGN
55253,90552075,8,10,11607,68,2920,0,1450.875,1337.000421,20,0,6.8,5.006662228,128.9313359,0.198780646,5326592.647,20500000,84700000,1,90600000,12900000,33900000,89900000,19,89900000,9987522,28100000,84700000,1,0,0,0,0,172,212,0.088346954,0.110433692,0,2920,614.7894737,1109.871493,1231814.731,0,0,0,0,1,1,0,0,1,648.9444444,1450.875,6.8,172,0,0,0,0,0,0,8,11607,10,68,229,256,6,20,15899,0,15899,15899,44900000,56200000,84700000,5186110,BENIGN
31104,8044521,1,5,6,30,6,6,6,0,6,6,6,0,4.475095534,0.745849256,1608904.2,3596227.233,8042031,317,0,0,0,0,0,8044007,2011001.75,4020686.195,8042031,317,0,0,0,0,20,100,0.124308209,0.621541046,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,2490,0,2490,2490,8042031,0,8042031,8042031,BENIGN
31210,3997529,1,7,6,42,6,6,6,0,6,6,6,0,12.00741758,2.001236264,571075.5714,1498527.298,3969366,0,0,0,0,0,0,3974910,662485,1620034.918,3969366,0,0,0,0,0,20,140,0.250154533,1.751081731,6,6,6,0,0,0,0,0,0,1,1,0,0,7,6.75,6,6,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
55729,1156281,7,2,11601,26,7300,0,1657.285714,2589.00526,20,6,13,9.899494937,10055.51419,7.7835751,144535.125,398884.823,1131514,3,1156281,192713.5,460014.0456,1131514,192,3,3,0,3,3,0,0,0,0,164,40,6.053891744,1.729683356,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0,0,0,0,0,0,0,0,BENIGN
53,185,2,2,86,208,43,43,43,0,104,104,104,0,1589189.189,21621.62162,61.66666667,100.7488627,178,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,10810.81081,10810.81081,43,104,67.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,84.25,43,104,40,0,0,0,0,0,0,2,86,2,208,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,110692515,18,17,1663,3667,1256,0,92.38888889,294.9658283,1460,0,215.7058824,485.0458438,48.15140391,0.316191208,3255662.206,4718747.728,10000000,88,111000000,6509243,4886166.637,10000000,9188,111000000,6916084.813,4771573.247,10000000,210,0,0,0,0,372,484,0.162612621,0.153578587,0,1460,148.0555556,392.7519715,154254.1111,0,0,0,1,0,0,0,0,0,152.2857143,92.38888889,215.7058824,372,0,0,0,0,0,0,18,1663,17,3667,8192,65,17,20,82264.18182,155260.612,550389,35054,9977475,58835.06187,10000000,9800590,BENIGN
443,60767788,14,13,685,1422,359,0,48.92857143,106.3849789,617,0,109.3846154,228.7449593,34.6729751,0.444314346,2337222.615,4258011.638,10000000,3,60800000,4674445.231,5134710.062,10100000,154,60700000,5059690.917,5171494.965,10100000,3,0,0,0,0,304,344,0.230385217,0.21392913,0,617,75.25,172.7266359,29834.49074,0,0,0,1,0,0,0,0,0,78.03703704,48.92857143,109.3846154,304,0,0,0,0,0,0,14,685,13,1422,8192,123,12,20,110876.5,146900.5669,410736,50840,9958966.5,101962.4753,10000000,9750860,BENIGN
38144,33691,14,6,18467,24,2920,0,1319.071429,1183.430767,6,0,4,3.098386677,548840.9367,593.6303464,1773.210526,6339.580091,27403,2,33691,2591.615385,7615.320496,27403,2,27871,5574.2,12311.28932,27597,3,0,0,0,0,304,144,415.5412425,178.0891039,0,2920,880.5238095,1146.391714,1314213.962,0,0,0,1,0,0,0,0,0,924.55,1319.071429,4,304,0,0,0,0,0,0,14,18467,6,24,8192,357,12,20,0,0,0,0,0,0,0,0,BENIGN
80,3372854,5,0,30,0,6,6,6,0,0,0,0,0,8.894544501,1.482424084,843213.5,1685791,3371900,306,3372854,843213.5,1685791,3371900,306,0,0,0,0,0,0,0,0,0,100,0,1.482424084,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,6883813,4,0,24,0,6,6,6,0,0,0,0,0,3.486439855,0.581073309,2294604.333,3973518.284,6882828,4,6883813,2294604.333,3973518.284,6882828,4,0,0,0,0,0,0,0,0,0,80,0,0.581073309,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,985,0,985,985,6882828,0,6882828,6882828,DDoS
80,9245782,5,0,30,0,6,6,6,0,0,0,0,0,3.244722837,0.540787139,2311445.5,4621811.018,9244162,3,9245782,2311445.5,4621811.018,9244162,3,0,0,0,0,0,0,0,0,0,100,0,0.540787139,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1620,0,1620,1620,9244162,0,9244162,9244162,DDoS
80,981159,5,0,30,0,6,6,6,0,0,0,0,0,30.576084,5.096014,245289.75,488561.5245,978131,3,981159,245289.75,488561.5245,978131,3,0,0,0,0,0,0,0,0,0,100,0,5.096014,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,2816002,4,0,24,0,6,6,6,0,0,0,0,0,8.52272122,1.420453537,938667.3333,1624952.698,2815001,0,2816002,938667.3333,1624952.698,2815001,0,0,0,0,0,0,0,0,0,0,80,0,1.420453537,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,5498861,4,0,24,0,6,6,6,0,0,0,0,0,4.36454022,0.72742337,1832953.667,3173029.192,5496852,3,5498861,1832953.667,3173029.192,5496852,3,0,0,0,0,0,0,0,0,0,80,0,0.72742337,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2009,0,2009,2009,5496852,0,5496852,5496852,DDoS
80,6489840,5,0,30,0,6,6,6,0,0,0,0,0,4.622610111,0.770435018,1622460,3243617.367,6487886,0,6489840,1622460,3243617.367,6487886,0,0,0,0,0,0,0,0,0,0,100,0,0.770435018,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1954,0,1954,1954,6487886,0,6487886,6487886,DDoS
80,10831720,4,0,24,0,6,6,6,0,0,0,0,0,2.215714586,0.369285764,3610573.333,6252833.916,10800000,3,10800000,3610573.333,6252833.916,10800000,3,0,0,0,0,0,0,0,0,0,80,0,0.369285764,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,996,0,996,996,10800000,0,10800000,10800000,DDoS
80,1182129,3,7,26,11601,20,0,8.666666667,10.26320288,5840,0,1657.285714,1964.895647,9835.643995,8.459313662,131347.6667,390083.1794,1171533,3,10030,5015,7088.038375,10027,3,1182068,197011.3333,477432.7091,1171533,48,0,0,0,0,72,152,2.537794099,5.921519563,0,5840,1057,1734.985821,3010175.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,90689396,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,128.5376297,0.154373065,6976107.385,25100000,90400000,2,90400000,12900000,34200000,90400000,2,267225,53445,112870.6871,255158,49,0,0,0,0,172,132,0.08821318,0.066159885,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,36320,0,36320,36320,90400000,0,90400000,90400000,DDoS
