Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
151740.000000,1.973920,-0.583359,-0.753417,0.043312,-0.519437,-0.462575,-0.458321,-0.011649,1.516435,-0.180546,-1.656807,-0.447941,-1.141943,0.230996,0.870506,0.468975,-0.678544,0.065962,0.348537,-0.188838,-0.279227,-0.825766,0.294366,-0.783682,-0.473000,-0.280388,-0.013361,-0.039923,49.850000,0
151746.000000,2.132412,-1.584929,-0.842874,-1.620665,-1.251416,-0.217923,-1.204095,-0.053694,-1.451546,1.680237,0.783150,0.164037,0.881135,-0.400291,-0.834047,-0.305846,0.183199,0.418147,0.077699,-0.245377,-0.067707,0.150313,0.223007,0.759915,-0.274121,-0.241952,0.004397,-0.037550,76.020000,0
151756.000000,2.123663,-0.746594,-1.420364,-0.789950,-0.542479,-0.744229,-0.719723,-0.069516,-0.301381,0.437033,0.841439,-0.455540,-0.558367,-1.231237,-0.511265,1.676909,0.839740,-0.240855,0.870150,0.014951,0.129391,0.345222,0.093541,-0.507584,-0.132382,-0.197615,-0.006742,-0.038483,30.850000,0
151758.000000,2.258595,-0.696653,-1.895930,-1.281958,0.339555,-0.024748,-0.330386,-0.147171,-0.772519,0.937073,0.124043,0.199718,0.832600,-0.035387,-0.965108,1.130991,-0.309290,-1.068750,1.528318,0.068077,0.010471,0.027918,0.072664,-0.323701,0.140555,-0.268308,-0.046573,-0.075376,15.000000,0
151769.000000,-0.779712,1.698816,-0.505946,-0.616438,0.425149,-1.223019,1.057807,-0.267176,0.659386,0.925185,-0.701931,0.294108,0.532227,0.042890,0.501246,-0.614501,-0.482101,-0.059371,-0.159602,0.524960,0.264712,1.322090,-0.088822,0.025172,-0.582379,-0.200979,0.935554,0.566492,0.990000,0
151769.000000,2.025245,-1.335912,-1.198109,-1.116981,-1.203083,-1.176983,-0.550905,-0.222185,0.383477,0.585110,-1.454488,-1.065724,-1.790394,0.428585,0.542623,-1.514159,0.087129,1.179270,-0.404535,-0.537524,-0.341897,-0.633607,0.194621,-0.134233,-0.406002,0.849777,-0.091165,-0.052375,97.970000,0
151774.000000,-1.266050,0.234539,-0.932148,0.812584,0.588518,-1.177197,0.906199,0.241220,-0.243731,-1.890176,-0.737324,-0.562241,-0.898416,-1.570731,0.178021,-0.259152,2.254272,0.894474,0.835520,0.468121,0.124364,-0.093093,0.172002,-0.279757,-0.087083,-0.166990,0.034376,0.042829,177.830000,0
151787.000000,2.255811,-1.333705,-1.003600,-1.675533,-1.029497,-0.364602,-1.094240,-0.107927,-1.596653,1.724517,0.810523,0.182023,0.894080,-0.315566,-0.944451,-0.445324,0.232136,0.294401,0.149593,-0.360659,-0.110980,0.152592,0.246267,0.761959,-0.166689,-0.219155,0.002962,-0.051995,20.000000,0
151795.000000,-0.136710,1.091853,-0.735546,-0.447518,0.539323,-0.640431,0.372278,0.249209,-0.077366,-1.146636,-0.865796,0.520330,1.226433,-1.190464,-0.265794,0.642052,0.355314,0.198767,-0.424146,-0.204277,0.056299,0.157252,0.214240,0.526698,-0.920111,0.194798,-0.141358,0.057551,10.300000,0
151804.000000,1.118143,-2.390991,-1.912215,-0.001857,-1.006175,-0.515845,0.282707,-0.306624,-0.473685,0.734151,0.244980,0.215000,-0.396805,0.659286,-0.165372,-1.404765,-0.480483,2.149449,-0.728730,0.406948,0.293842,0.250664,-0.483882,-0.319391,0.009612,-0.072736,-0.096691,0.024041,538.000000,0
151808.000000,2.162946,-0.970466,-0.407439,-1.009676,-1.074602,-0.346880,-1.187024,0.011218,-0.158534,0.935799,0.731029,0.232593,0.623850,-0.370705,-0.143251,1.647350,-0.407974,-0.403041,0.688080,-0.002876,0.425375,1.291947,0.089732,-0.288738,-0.173646,-0.065711,0.016546,-0.059183,0.000000,0
151828.000000,-0.836151,1.588037,-0.848068,-0.431802,0.431992,-1.178570,0.859942,-0.151043,0.559637,0.564297,1.229024,0.113186,-0.830742,-0.787130,0.122471,0.146489,0.214823,1.175962,-0.016188,0.293978,0.236994,1.025409,-0.108473,-0.019115,-0.245906,-0.171323,0.428299,0.389577,11.500000,0
151843.000000,1.917779,-0.922649,-0.352989,0.495513,-0.992842,-0.005554,-0.920522,0.145796,-0.275299,1.178644,0.089730,-0.017235,-0.773093,0.321245,0.081437,-0.609651,-0.847341,2.103983,-0.917993,-0.571373,-0.426171,-0.912303,0.339432,-0.553591,-0.545126,-0.921349,0.057835,-0.023387,74.000000,0
151846.000000,2.011424,-0.146823,-1.018830,0.329068,-0.189699,-0.957710,0.040411,-0.157193,0.373509,0.260828,0.930433,0.813453,-0.684814,0.606660,-0.596111,0.094492,-0.467888,-0.325079,0.404733,-0.256877,-0.238594,-0.622777,0.346646,0.059746,-0.363037,0.174813,-0.078756,-0.070476,2.280000,0
151853.000000,-1.706884,-2.318870,0.344547,-0.728273,1.513574,-0.402300,-0.067933,-0.174892,-0.779782,0.659024,0.116422,0.487463,0.913913,-0.275795,-0.442981,-1.500760,-0.754201,2.091867,0.107463,-0.328584,-0.246036,0.128697,1.046195,0.160428,-0.524297,-0.413141,0.035205,0.101586,130.340000,0
151860.000000,2.065065,-0.173088,-1.125262,0.418348,-0.262863,-1.218348,0.070587,-0.236459,0.798043,0.122247,-1.080339,-0.467930,-1.591518,0.603398,0.227362,-0.009061,-0.215213,-0.645076,0.180512,-0.328805,-0.312361,-0.846994,0.352446,-0.069870,-0.346621,0.205316,-0.081742,-0.064108,1.980000,0
151873.000000,-0.014691,1.123910,0.139919,0.927629,0.974065,-0.805912,1.516436,-0.425457,-0.293821,0.258256,-1.297284,-0.960775,-1.687630,0.557679,-0.129508,-1.213031,0.146700,-0.200896,0.795271,0.026271,0.038440,0.564627,-0.335341,-0.103759,-0.040984,-0.394281,0.269270,0.015975,3.990000,0
151881.000000,1.934082,-0.468787,-1.536149,0.041766,0.310686,-0.170699,0.137972,-0.207796,0.985903,-0.282893,-1.481644,0.776193,0.971100,-0.122627,-0.273606,-0.298630,-0.444975,-0.468889,0.613794,0.049691,-0.156812,-0.382485,0.069725,0.074497,0.052067,-0.090986,-0.041247,-0.038937,93.800000,0
151883.000000,1.921309,-2.195440,-0.012333,-1.626541,-2.117831,0.302893,-2.013144,0.282258,-0.805957,1.680077,0.697873,-0.648082,-0.163388,-0.436264,0.543083,0.595877,-0.192883,1.334991,-0.567340,-0.141999,0.225275,0.702023,0.212976,0.668166,-0.683495,-0.178597,0.035160,-0.006491,152.650000,0
151885.000000,-1.729180,0.642367,-2.857555,-0.461637,3.751187,3.129151,1.630456,0.138450,-0.524970,0.914098,-0.187912,-0.325944,-0.452775,0.628440,0.066938,-1.182614,-0.392402,-0.476976,0.021812,-0.659981,0.218651,1.366823,-0.635670,0.806121,0.089734,-0.394987,-1.272378,-0.907188,109.000000,0
151900.000000,2.043311,-1.743646,-1.025896,-1.582933,-1.262649,-0.285780,-1.075146,-0.069758,-1.456952,1.683275,0.709113,-0.131541,0.315826,-0.213740,-0.805875,-0.331561,0.241217,0.418866,0.103056,-0.181691,-0.072080,-0.011393,0.188363,0.744633,-0.288968,-0.262236,-0.015363,-0.032094,126.000000,0
151901.000000,-0.311315,0.693731,0.632167,-0.658069,0.028393,-0.914254,0.276857,0.084869,0.915509,-1.072416,-0.746438,-0.664175,-1.265786,-1.234299,0.570038,0.596686,0.459935,0.447740,-0.410817,-0.092976,-0.230512,-0.543618,0.164144,-0.186289,-0.685810,-0.331231,0.211553,0.159827,2.000000,0
151905.000000,1.891821,0.448372,-0.512035,3.959836,0.220830,-0.137501,0.153831,-0.118711,-0.644639,1.374994,-1.476675,-0.078193,-0.060374,-0.016635,-1.537178,0.441293,-0.506054,-0.536549,-1.351797,-0.288369,0.082796,0.406327,0.074230,0.044690,0.130139,0.093437,-0.027779,-0.048753,15.880000,0
151920.000000,-0.575347,1.442735,-0.237912,0.983032,0.730992,-0.825045,1.366019,-0.161412,-0.680024,0.075617,-1.054056,0.200140,0.226742,0.468162,-0.359484,-1.196370,0.220958,-0.414369,0.761222,0.002772,0.113905,0.728543,-0.175626,0.014725,0.052547,-0.410637,0.045364,-0.061809,29.900000,0
151925.000000,0.040721,0.788778,0.212152,-0.607508,0.413278,-1.060069,0.964354,-0.156859,0.075766,-0.391390,-1.183242,-0.299311,-0.692889,0.249548,-0.311792,-0.015510,-0.420590,-0.609054,-0.024163,-0.070173,-0.275664,-0.659205,0.070560,-0.137729,-0.492345,0.149776,0.240596,0.094827,6.680000,0
151926.000000,1.899046,-0.888964,-0.844458,-0.784038,-0.667089,-0.596167,-0.443463,-0.183755,1.491455,-0.438963,-1.173174,0.569218,1.026155,-0.226134,1.159108,0.415597,-0.800153,0.232863,0.292276,0.112320,0.202806,0.574080,-0.003876,-0.557358,-0.260463,0.732569,-0.053330,-0.039497,110.000000,0
151929.000000,1.263877,-0.690043,-1.034587,3.508923,0.917506,2.547649,-0.192203,0.644040,-0.788867,1.353528,0.282510,-0.014134,-0.830600,0.509022,-0.345947,0.635551,-0.488409,-0.738728,-2.178900,0.172335,0.248710,0.146502,0.028119,-1.001557,-0.458246,-0.041661,-0.030069,-0.014048,276.620000,0
151939.000000,1.839310,0.208117,0.107064,3.729919,-0.131727,0.558991,-0.527546,0.249593,-0.262228,1.385367,-1.467274,-0.757400,-0.920609,0.052063,-0.211339,1.437242,-0.959793,-0.109881,-1.587506,-0.274316,-0.173026,-0.619733,0.449006,0.615865,-0.580368,-0.383265,-0.002842,-0.016275,25.720000,0
151947.000000,-3.375964,-0.891806,-0.259045,0.037514,-0.925522,2.211279,1.019780,1.122646,0.031393,-1.286655,0.449020,0.683122,-0.776398,0.832960,0.637919,-0.620723,0.679081,-0.713566,0.657139,-0.567437,-0.423259,-0.759694,0.255762,-1.659414,0.356948,-0.665223,0.291208,-0.278180,447.730000,0
151949.000000,-1.585539,1.028514,0.495994,-0.680640,-0.427732,-0.132049,-0.496538,1.058729,0.302662,-0.782605,-1.710542,-0.004534,-0.117274,0.252526,-0.012415,0.548393,-0.269512,0.363673,-0.301443,0.020874,0.255728,0.679428,-0.225941,0.632631,0.044973,0.614577,0.199392,0.092822,11.570000,0
151956.000000,2.107444,0.218641,-1.912295,0.268584,0.817737,-0.453037,0.234361,-0.238887,0.360377,-0.418493,-0.820879,0.581400,1.280743,-1.095718,0.169709,0.366471,0.264390,-0.354010,0.182295,-0.073877,-0.382688,-0.930556,0.265293,-0.038859,-0.160994,0.207427,-0.052758,-0.034347,0.990000,0
151960.000000,2.097008,0.054283,-2.197681,-0.148445,0.691624,-1.120117,0.633731,-0.361946,-0.014788,0.194350,1.026065,0.718799,-0.545521,1.073751,-0.246865,-0.415185,-0.491529,0.015583,0.394857,-0.228575,0.192047,0.610175,-0.009675,0.812098,0.410148,0.185768,-0.097170,-0.082355,3.700000,0
151960.000000,-1.847054,-1.773273,1.102033,0.792023,-1.276454,1.406435,0.410751,0.409959,1.137277,-1.066459,0.331694,-0.451389,-1.728885,-1.696366,-0.396286,0.597194,0.793925,1.672692,1.028294,-0.033454,0.140859,0.892000,1.131928,0.629529,-0.589899,0.688027,0.337405,0.106070,417.830000,0
151965.000000,1.983867,0.036868,-1.801954,0.580544,0.069183,-1.474694,0.228123,-0.311949,0.762036,-0.502611,-0.470610,-0.568092,-1.198654,-0.582368,1.090475,0.237313,0.602006,0.608850,-0.522247,-0.219784,0.201822,0.635021,-0.029732,-0.116757,0.186019,-0.097763,-0.011874,-0.026290,36.000000,0
151967.000000,-1.359061,1.968678,-1.589107,-0.576469,-0.223462,-0.730796,-0.274470,1.220394,-0.393630,-0.869876,0.531630,0.527146,-0.967351,0.202986,-0.924071,0.853862,0.702036,0.449813,0.013783,-0.425428,-0.093074,-0.821120,0.293623,0.626077,-0.481797,0.045196,-0.711463,-0.123359,9.210000,0
151973.000000,-1.520289,0.933520,-1.845648,0.052166,2.474496,4.096531,-1.543581,-1.486171,-0.863044,-0.285427,-0.074643,0.158804,-0.111462,1.341415,2.381809,-1.063812,0.627724,0.417191,2.280842,0.362529,-0.938074,1.634503,0.463432,0.759033,-0.236522,0.292104,-0.137728,0.063562,1.000000,0
151975.000000,2.114488,0.169976,-2.051966,0.070326,0.481642,-1.819440,0.886700,-0.673729,0.077960,-0.006214,-0.474817,0.697163,0.715022,0.655563,0.281635,-0.686316,-0.293587,-0.651840,0.092144,-0.174444,0.163748,0.642597,-0.058720,0.128632,0.461792,0.234073,-0.082360,-0.075323,12.920000,0
151976.000000,1.953678,-0.197765,-0.673879,0.482524,-0.358361,-0.905037,0.001621,-0.231879,0.958244,-0.206475,-0.746788,0.914440,0.572490,0.022384,0.126640,-0.140773,-0.387976,-0.774844,0.258879,-0.146466,-0.448491,-1.189916,0.438875,-0.083966,-0.440415,-0.845898,0.011627,-0.030391,35.970000,0
151993.000000,-0.714173,0.973713,1.722597,4.323887,1.103097,3.681087,0.517309,0.759709,-1.898718,0.771978,-0.589022,0.088105,0.793914,-0.298641,0.494642,-1.977706,1.754119,-1.897318,0.055502,0.413035,0.290235,1.073826,-0.081620,-0.630858,0.322398,0.799531,0.137786,0.083173,127.080000,0
152007.000000,1.574824,-0.722778,-0.399317,1.624672,-0.596381,0.029669,-0.173473,0.117322,0.966126,0.092890,0.438072,1.220768,-0.768039,0.071094,-1.803783,-0.270565,-0.179399,-0.415449,0.351055,-0.006061,-0.372346,-1.178283,0.311407,-0.072068,-0.448958,-1.139832,0.021645,-0.013933,163.600000,0
152012.000000,1.776306,-0.045376,-0.866629,1.344365,0.054659,0.058538,-0.314570,0.143127,0.448263,-0.228139,1.311507,1.127805,0.432004,-1.104031,-0.118535,0.875791,0.069670,0.704984,-0.407816,-0.024963,-0.185094,-0.593494,0.339550,0.534410,-0.420879,-1.038990,0.053751,0.010972,70.950000,0
152014.000000,1.953232,-0.458255,-0.263425,0.469975,-0.709211,-0.407490,-0.586455,-0.078375,1.143633,-0.033868,-0.925023,0.783270,1.022884,-0.430053,0.313762,0.265051,-0.529196,-0.146507,-0.293180,-0.100529,0.178481,0.746874,0.125132,-0.087129,-0.253946,0.576394,-0.014122,-0.043652,28.750000,0
152016.000000,2.031728,0.201161,-1.481265,0.523966,0.245254,-1.074667,0.215385,-0.271711,0.381442,-0.401993,0.022032,0.601997,0.475677,-0.908768,0.160155,0.086279,0.685329,-0.623960,-0.213325,-0.147315,-0.319901,-0.786136,0.403560,1.006346,-0.323594,0.143706,-0.055474,-0.024870,1.290000,0
152024.000000,0.047059,0.638942,0.489509,-0.704569,0.568355,-0.756088,1.062431,-0.230010,-0.088691,-0.026424,0.903220,0.520108,-0.615247,0.212246,-0.976084,-0.039148,-0.647333,-0.332456,0.107926,0.025089,-0.248384,-0.436635,0.062265,-0.003311,-0.585014,0.093761,0.076481,-0.135458,9.730000,0
152043.000000,1.977861,-0.510677,-0.281491,0.531907,-0.924090,-0.620337,-0.695031,0.019345,1.688350,-0.123685,-1.284134,-0.288141,-1.292255,0.080575,0.633788,0.156951,-0.438420,0.389556,-0.201328,-0.310597,0.173719,0.691442,0.128599,-0.037711,-0.136882,-0.206651,0.032407,-0.039906,10.000000,0
152055.000000,2.137513,-1.774889,0.123651,-1.496837,-2.170251,-0.300998,-1.892327,0.150420,-0.779665,1.684660,0.596011,-0.457549,-0.349353,-0.472671,-0.320231,0.192229,0.087604,0.883863,-0.142080,-0.418962,-0.069577,0.198567,0.342330,0.020888,-0.645078,-0.280447,0.049397,-0.036202,39.320000,0
152058.000000,-3.576362,3.299436,-7.460433,7.783634,-0.398549,-1.968441,-3.110476,-0.328404,-1.574363,-2.497561,4.604170,-9.001915,-1.276324,-13.969471,1.256945,-4.491629,-5.969987,-1.274666,1.147784,-0.181455,0.540731,0.719526,0.379249,-0.616962,-0.442811,0.359841,-2.651825,0.422184,1.000000,1
152060.000000,-2.944929,0.141297,-0.011235,0.564656,0.739533,0.646577,0.236378,-5.108532,1.761414,1.003268,-0.167355,0.520626,0.734886,-2.812043,-0.758583,-1.069977,1.264269,-0.083008,0.905007,-1.389200,3.399486,0.143482,0.268688,1.139080,-0.014889,0.862486,0.000674,0.055704,153.250000,0
152061.000000,1.988165,-0.223088,-0.234305,0.458313,-0.655793,-0.744109,-0.398023,-0.136693,1.157785,-0.185006,-0.664900,0.959789,0.895413,-0.195893,0.561854,0.150961,-0.584611,-0.297925,-0.083969,-0.181177,-0.171588,-0.295633,0.366144,0.023472,-0.401739,-0.627265,0.040873,-0.029200,5.000000,0
152063.000000,2.074547,-0.041329,-1.122582,0.379750,-0.059020,-1.126642,0.189590,-0.333067,0.531149,0.069941,-0.849880,0.462251,0.225777,0.239288,0.035755,-0.068677,-0.349502,-0.838383,0.201099,-0.212755,-0.297951,-0.714639,0.321144,-0.106693,-0.273760,0.204725,-0.069866,-0.061298,0.890000,0
152065.000000,-1.053649,1.539691,-0.020814,-0.738762,0.036003,-1.191780,0.716265,0.269693,0.105548,-0.090886,-1.163222,-0.063136,-0.561204,0.451905,-0.354847,-0.050681,-0.195603,-0.635828,-0.049300,0.089728,-0.256435,-0.581969,0.095581,0.021266,-0.498811,0.146320,0.440930,0.289961,3.940000,0
152071.000000,-0.517845,-0.222148,-0.002372,-0.032122,-0.486598,-0.319725,2.152346,-0.495272,-0.017614,-1.150672,-0.611719,-0.350715,0.243130,-1.458923,0.249641,0.324126,0.438910,0.488517,0.017434,0.846784,0.218633,0.308316,0.802707,-0.120622,-0.880600,0.440167,-0.096327,0.050300,374.580000,0
152075.000000,-1.275162,1.364354,-0.238029,0.813240,-0.167631,-0.528084,1.262537,-0.111672,-1.492158,0.824809,-1.016116,-0.025957,1.257156,0.058245,-0.708059,1.164746,-0.753936,-0.702531,-1.282667,-0.303307,0.276039,0.806453,-0.198628,0.219136,-0.989542,2.202921,-0.255174,0.108237,150.200000,0
152080.000000,1.825089,-0.362315,-1.397746,0.325207,0.221335,-0.350336,0.252332,-0.129868,0.432458,-0.019524,0.996422,1.490044,0.355140,0.428588,-0.744575,-0.356385,-0.435340,-0.292770,0.427453,-0.005120,-0.101672,-0.345528,0.183700,0.702013,-0.058636,-0.567119,-0.032783,-0.038994,96.940000,0
152081.000000,-1.394190,-1.020406,0.965647,-1.902996,0.604632,-1.497338,-0.303806,-0.172091,1.893701,-1.560974,-0.814049,0.801196,0.220961,-0.221463,1.045569,-1.801698,0.447171,0.350234,2.113359,0.013443,0.313230,1.231492,-0.350152,0.085931,0.348490,-0.443893,-0.185397,0.534127,5.500000,0
152083.000000,1.705094,-0.531436,-0.841908,1.737357,-0.289022,-0.330495,0.161441,-0.152383,1.103139,-0.068517,-1.579196,0.730608,-0.179691,-0.234016,-1.736839,-0.787316,0.113352,-0.834446,0.308286,-0.026100,-0.265364,-0.663626,0.096513,-0.134189,0.031182,-0.826745,0.014009,-0.021160,141.950000,0
152098.000000,-4.124316,3.748597,-7.926507,7.763242,-0.769375,-2.031171,-3.474549,0.107121,-1.551352,-2.411272,4.480035,-8.832510,-1.215164,-13.725685,1.232744,-4.389688,-5.810920,-1.255422,1.114033,-0.181979,0.547097,0.687854,0.429939,-0.620601,-0.369688,0.367349,-2.664767,0.417101,1.000000,1
152101.000000,-2.827970,-1.415497,-0.501895,0.517517,1.181907,1.492604,-0.914562,1.488353,-0.222515,-0.817485,0.169910,0.742807,-0.137839,0.937583,0.595302,0.351024,-0.231749,0.086098,-1.396572,-0.197198,0.590413,1.109844,-0.403523,-0.906425,-0.947219,-0.634361,0.159746,-0.370169,150.000000,0
152104.000000,2.038509,-0.108261,-1.177791,0.225946,0.076471,-0.703295,0.083697,-0.173262,0.289247,0.239019,0.687821,1.072071,0.130056,0.434459,-0.647207,0.180236,-0.660343,-0.281201,0.554892,-0.193270,-0.256407,-0.638696,0.285551,-0.333313,-0.283308,0.197785,-0.074692,-0.072841,3.590000,0
152104.000000,0.078782,0.482258,-0.174156,-0.700044,0.828782,0.108954,0.680433,0.047712,0.069389,-0.342258,0.015676,0.360877,-0.678812,0.145290,-1.628703,-0.193408,-0.499666,0.189727,0.286077,-0.211443,0.227981,0.773245,-0.224115,0.360197,-0.008730,0.617913,-0.164888,-0.034719,11.500000,0
152108.000000,1.912494,-0.641858,-0.547498,0.366707,-0.519164,0.007793,-0.644390,0.042508,1.272221,-0.023651,-1.279438,0.203515,0.199000,-0.275968,0.423218,0.441854,-0.613876,0.144067,-0.157506,-0.041335,0.168571,0.546817,0.114083,0.532454,-0.242869,0.545597,-0.035092,-0.033176,64.990000,0
152114.000000,1.984857,-0.472868,-2.581079,-0.701658,2.354824,3.330286,-0.433888,0.782708,0.399357,0.077350,0.004879,0.391571,-0.206476,0.503264,0.476923,-0.167097,-0.367250,-0.969585,0.011978,-0.085535,-0.272701,-0.852799,0.351685,0.699929,-0.277319,0.215638,-0.058574,-0.061003,34.990000,0
152131.000000,2.033666,-0.102854,-1.242294,0.191138,0.189284,-0.598776,0.125595,-0.193969,0.222893,0.220576,0.633714,1.288038,0.661454,0.326972,-0.689844,0.203397,-0.745682,-0.290091,0.607778,-0.138899,-0.255825,-0.630786,0.252777,-0.475806,-0.248512,0.204907,-0.073199,-0.071885,11.990000,0
152134.000000,1.755921,-0.807066,-1.023390,0.661548,-0.357907,-0.080037,-0.141843,0.078086,1.433793,-0.173991,-0.127532,0.727856,-1.663505,0.226656,-2.004103,-0.710810,0.053394,-0.254541,0.995332,-0.136257,-0.263987,-0.672534,0.115197,-0.431304,-0.081210,-0.502348,-0.013907,-0.048350,114.180000,0
152136.000000,1.885225,-0.410764,-2.112939,0.400476,0.467161,-0.905613,0.706980,-0.456514,0.362323,0.047717,-1.449566,0.183576,0.107628,0.410542,-0.380904,-0.462121,-0.252339,-0.688484,0.347096,0.045310,0.038699,0.058713,-0.150701,-0.635383,0.274048,0.639324,-0.121843,-0.063956,134.000000,0
152137.000000,0.117767,0.321564,0.989738,-0.637321,0.083149,0.303931,0.049953,0.267755,0.487508,-0.677401,0.627955,1.021517,0.288565,-0.209209,-0.617510,0.256808,-0.849501,0.713971,-0.242705,-0.133164,0.318142,1.050324,-0.085154,0.729568,-0.330181,-0.337342,0.078682,0.012732,9.990000,0
152138.000000,-2.151749,0.144649,0.549123,0.013973,1.422702,1.587053,0.513643,0.602342,0.358093,-0.515406,0.220610,1.042174,-0.737385,-0.138718,-2.177651,-1.188570,0.383338,-1.603262,-0.910821,-0.936546,-0.288085,-0.056153,0.319937,-1.538647,0.113833,-0.841962,-0.470010,-0.169491,35.000000,0
152151.000000,-1.796967,1.141356,-0.336418,-3.374647,-0.509345,-0.342944,-0.545860,1.148168,1.117022,-2.524848,-1.982759,1.401613,1.696567,0.143383,-0.236142,0.436457,-0.679799,0.501530,-0.413858,-0.529103,0.450636,1.040099,-0.220145,0.125541,0.231034,-0.311122,-0.606384,-0.055351,14.900000,0
152173.000000,1.968616,-0.392165,0.336107,0.506272,-1.064706,-0.365434,-0.982297,0.032289,1.171966,0.056479,-0.564766,0.711891,1.224127,-0.438913,1.416422,0.919026,-0.945227,0.303474,-0.811510,-0.141033,0.262122,0.929975,0.256749,0.034414,-0.529034,0.305313,0.028136,-0.029615,0.080000,0
152174.000000,2.062060,0.013684,-2.071635,0.112272,0.859558,-0.056980,0.067722,-0.022867,0.331901,-0.207899,0.305438,0.408482,-0.126445,-0.644399,-0.400614,0.781914,-0.079250,0.508026,0.668089,-0.100316,-0.363512,-1.023008,0.208265,-0.398688,-0.186508,0.207488,-0.072438,-0.047222,17.990000,0
152179.000000,1.628817,-2.343662,0.238421,-0.507421,-1.429235,2.456949,-2.212138,0.857257,1.771216,0.175997,-1.567171,-0.382071,-0.790226,-1.465314,-0.848738,0.017332,1.456852,-2.163140,-0.076684,0.170618,0.430893,1.377439,0.060561,-0.500930,-0.482727,0.085727,0.101255,-0.012904,179.000000,0
152197.000000,0.076260,1.037913,-0.210916,0.786554,1.058188,-0.371036,1.008755,-0.177699,-0.573128,0.172677,-0.921484,0.187296,0.913585,0.302144,0.618802,-0.536833,-0.418952,0.190314,0.259936,0.183502,0.405939,1.396821,-0.039167,0.640617,-0.758446,-0.466084,0.544798,0.345500,23.080000,0
152200.000000,-0.124143,0.576569,0.077879,-0.685777,0.924008,0.540794,0.879528,0.161150,0.004531,-0.664834,-0.446686,0.105226,-0.625479,0.269792,0.214404,-1.148142,0.592591,-2.139866,-1.125452,-0.331797,-0.077597,-0.078381,0.125237,-1.036328,-0.701761,0.288320,-0.071628,0.010013,34.710000,0
152203.000000,1.939018,0.086805,-1.768407,1.207833,0.690765,-0.569133,0.622943,-0.289250,-0.120755,0.392800,0.466536,1.183607,0.294386,0.602771,-1.247100,-0.448048,-0.553567,-0.096455,0.199971,-0.162261,0.105518,0.439036,-0.104707,-0.443051,0.486027,-0.488242,-0.022661,-0.068249,47.550000,0
152215.000000,1.797267,-1.177813,-0.775354,0.609016,-0.902550,0.010473,-0.707718,0.123809,-0.214303,1.165660,-0.144165,-0.421816,-1.652317,0.524668,-0.267225,-0.997556,-0.549745,2.107710,-0.920843,-0.505448,-0.228300,-0.437999,0.115402,-0.585751,-0.275615,-0.668893,0.028966,-0.025753,141.000000,0
152217.000000,1.988667,-0.014348,-0.703509,0.231929,-0.222542,-0.925274,-0.009679,-0.161058,0.369220,0.080365,1.355390,1.498658,0.555116,0.495601,0.191586,0.316574,-0.849750,-0.195471,0.273041,-0.196760,-0.363644,-1.027841,0.499638,0.001707,-0.535527,-0.905651,0.002226,-0.044507,1.000000,0
152224.000000,1.637558,-0.541954,-1.765568,0.541589,-0.152953,-0.937614,0.190839,-0.125194,0.847857,-0.790321,1.257371,0.629868,-0.975272,-1.196907,-0.673675,0.193541,1.077839,0.578539,0.239295,0.113086,-0.098148,-0.460498,0.050243,-0.121733,-0.207492,-0.123544,-0.041971,-0.000313,177.440000,0
152225.000000,-0.785317,1.635191,-0.949831,-0.831417,0.393585,-0.508469,0.386217,0.653347,-0.370770,-0.608700,-1.805164,1.014882,1.959317,0.287596,-0.522975,0.301690,-0.500417,-0.637216,0.188487,-0.002126,-0.252400,-0.648207,0.053389,-1.030658,-0.207601,0.212848,0.119275,0.021985,9.720000,0
152246.000000,1.877503,-1.233808,-4.034140,-1.381636,2.488230,2.761435,0.197919,0.357787,-1.342595,0.969512,-0.230435,-0.168847,-0.064956,0.920839,0.048616,-2.341967,0.110856,0.506477,-0.852835,-0.176677,0.008787,0.128328,-0.218397,0.786709,0.473068,1.020096,-0.137925,-0.065532,198.000000,0
152252.000000,-1.193123,-0.884721,0.202267,1.552885,2.550302,-1.486148,-0.665182,0.045780,-0.559545,-0.212024,-0.593104,-0.350611,0.095723,-0.624365,1.548065,-0.833791,1.493323,0.294080,2.844295,0.806633,-0.113368,-0.759147,0.352912,0.508120,-0.587743,0.596818,0.088154,0.233059,1.980000,0
152256.000000,1.847894,-1.622302,0.612679,-0.516568,-2.560617,-0.918917,-1.549119,0.049131,0.730615,0.688666,-0.501114,-0.324420,-0.761802,-0.362459,0.903008,-0.846473,0.008987,1.405681,-1.400328,-0.454788,-0.076246,0.154413,0.400614,0.944803,-1.009300,1.184085,-0.042113,-0.016191,104.900000,0
152271.000000,-1.849278,1.310492,-0.736619,0.408243,0.228457,-1.181008,-0.038521,0.448722,-0.175567,-0.851807,-0.520355,0.961192,1.564542,-0.843422,0.577014,-0.178971,1.169144,0.307576,0.710083,-0.281037,0.097961,0.378784,-0.472066,-0.018787,-0.481216,-0.274477,-0.116986,-0.024475,23.490000,0
