lat,lng,desc,zip,title,timeStamp,twp,addr,e
39.9832119,-75.2782781,MANOA RD & HENLEY RD;  LOWER MERION; Station 313; 2019-09-01 @ 12:50:00;,19096,EMS: SEIZURES,2019-09-01 12:50:00,LOWER MERION,MANOA RD & HENLEY RD,1
40.1164654,-75.3446668,CHERRY ST & W AIRY ST;  NORRISTOWN; Station 308A; 2019-09-01 @ 14:14:56;,19401,EMS: RESPIRATORY EMERGENCY,2019-09-01 14:14:56,NORRISTOWN,CHERRY ST & W AIRY ST,1
40.1742757,-75.1068388,BYBERRY AVE & RR CROSSING;  HATBORO; Station 384; 2019-09-01 @ 15:39:44;,,EMS: MEDICAL ALERT ALARM,2019-09-01 15:39:44,HATBORO,BYBERRY AVE & RR CROSSING,1
40.3103659,-75.3100459,CHERRY LN & LONG ALY; FRANCONIA; 2019-09-01 @ 17:20:36-Station:STA74;,18964,Fire: FIRE SPECIAL SERVICE,2019-09-01 17:20:36,FRANCONIA,CHERRY LN & LONG ALY,1
40.2919670,-75.6020270,BUCHERT RD & DONALD DR; NEW HANOVER; 2019-09-01 @ 18:25:25-Station:STA37;,19464,Fire: BUILDING FIRE,2019-09-01 18:25:25,NEW HANOVER,BUCHERT RD & DONALD DR,1
40.1166882,-75.3465841,BARBADOES ST & ANN ST; NORRISTOWN; 2019-09-01 @ 20:15:12;,19401,Traffic: ROAD OBSTRUCTION -,2019-09-01 20:15:12,NORRISTOWN,BARBADOES ST & ANN ST,1
40.2275491,-75.2084356,GREEN TREE TAVERN RD & POTTERS WAY;  MONTGOMERY; Station 345A; 2019-09-01 @ 21:10:49;,19454,EMS: BUILDING FIRE,2019-09-01 21:10:49,MONTGOMERY,GREEN TREE TAVERN RD & POTTERS WAY,1
40.2427974,-75.2943305,CANNON AVE & UNNAMED ALY; LANSDALE; 2019-09-01 @ 22:43:05;,19446,Traffic: VEHICLE ACCIDENT -,2019-09-01 22:43:05,LANSDALE,CANNON AVE & UNNAMED ALY,1
40.1391512,-75.4554039,BLACK ROCK RD & CAROLINE DR;  UPPER PROVIDENCE; Station 322A; 2019-09-02 @ 01:20:15;,19426,EMS: SYNCOPAL EPISODE,2019-09-02 01:20:15,UPPER PROVIDENCE,BLACK ROCK RD & CAROLINE DR,1
40.0893598,-75.2741425,ASH LN & BIRCH DR;  WHITEMARSH; Station 318; 2019-09-02 @ 06:00:13;,19444,EMS: CARDIAC EMERGENCY,2019-09-02 06:00:13,WHITEMARSH,ASH LN & BIRCH DR,1
40.3941297,-75.5012100,POTTSTOWN AVE & WASHINGTON ST; PENNSBURG; 2019-09-02 @ 09:07:44;,18073,Traffic: VEHICLE ACCIDENT -,2019-09-02 09:07:44,PENNSBURG,POTTSTOWN AVE & WASHINGTON ST,1
40.1200191,-75.3478166,ASTOR ST & W BLACKBERRY ALY; NORRISTOWN; 2019-09-02 @ 10:01:20-Station:STA27;,19401,Fire: BUILDING FIRE,2019-09-02 10:01:20,NORRISTOWN,ASTOR ST & W BLACKBERRY ALY,1
40.1682280,-75.1261921,MILL RD & EASTON RD; UPPER MORELAND; 2019-09-02 @ 11:03:42;,19090,Traffic: ROAD OBSTRUCTION -,2019-09-02 11:03:42,UPPER MORELAND,MILL RD & EASTON RD,1
40.2470909,-75.6532847,KING ST & VANBUSKIRK ALY;  POTTSTOWN; Station 329; 2019-09-02 @ 13:25:04;,19464,EMS: ABDOMINAL PAINS,2019-09-02 13:25:04,POTTSTOWN,KING ST & VANBUSKIRK ALY,1
40.2543616,-75.6707029,ELM ST & BERKS ST;  POTTSTOWN; Station 329; 2019-09-02 @ 15:13:31;,19464,EMS: DIZZINESS,2019-09-02 15:13:31,POTTSTOWN,ELM ST & BERKS ST,1
40.1351363,-75.3190093,LAWNTON RD & DEKALB PIKE; EAST NORRITON; 2019-09-02 @ 16:22:39-Station:STA61;,19401,Fire: FIRE ALARM,2019-09-02 16:22:39,EAST NORRITON,LAWNTON RD & DEKALB PIKE,1
40.2642269,-75.6290857,CHARLOTTE ST & MERVINE ST; LOWER POTTSGROVE; 2019-09-02 @ 17:58:55;,19464,Traffic: VEHICLE ACCIDENT -,2019-09-02 17:58:55,LOWER POTTSGROVE,CHARLOTTE ST & MERVINE ST,1
40.1696584,-75.5039710,WILLOWBROOKE LN & YEAGER RD; UPPER PROVIDENCE; 2019-09-02 @ 19:33:57-Station:STA77;,19468,Fire: UNKNOWN TYPE FIRE,2019-09-02 19:33:57,UPPER PROVIDENCE,WILLOWBROOKE LN & YEAGER RD,1
40.1550603,-75.1022513,DAVISVILLE RD & PENNYPACK RD;  UPPER MORELAND; Station 381; 2019-09-02 @ 21:11:38;,19040,EMS: ALTERED MENTAL STATUS,2019-09-02 21:11:38,UPPER MORELAND,DAVISVILLE RD & PENNYPACK RD,1
40.1877849,-75.4976041,ROSEMONT LN & WHITFORD DR; UPPER PROVIDENCE; 2019-09-02 @ 23:28:48-Station:STA77;,19468,Fire: CARDIAC ARREST,2019-09-02 23:28:48,UPPER PROVIDENCE,ROSEMONT LN & WHITFORD DR,1
40.1138125,-75.3451199,LAFAYETTE ST & SWEDE ST;  NORRISTOWN; Station 308A; 2019-09-03 @ 04:11:56;,19401,EMS: SUBJECT IN PAIN,2019-09-03 04:11:56,NORRISTOWN,LAFAYETTE ST & SWEDE ST,1
40.2449163,-75.5918123,E HIGH ST; LOWER POTTSGROVE; 2019-09-03 @ 07:11:29-Station:STA58;,19464,Fire: VEHICLE ACCIDENT,2019-09-03 07:11:29,LOWER POTTSGROVE,E HIGH ST,1
40.1829090,-75.5442932,MAIN ST & 1ST AVE; ROYERSFORD; 2019-09-03 @ 08:19:40;,19468,Traffic: VEHICLE ACCIDENT -,2019-09-03 08:19:40,ROYERSFORD,MAIN ST & 1ST AVE,1
40.1182906,-75.3495296,ASTOR ST & W AIRY ST;  NORRISTOWN; Station 308A; 2019-09-03 @ 09:26:11;,19401,EMS: RESPIRATORY EMERGENCY,2019-09-03 09:26:11,NORRISTOWN,ASTOR ST & W AIRY ST,1
40.1156920,-75.3475730,MAIN ST & BARBADOES ST;  NORRISTOWN; Station 308A; 2019-09-03 @ 10:34:39;,19401,EMS: OVERDOSE,2019-09-03 10:34:39,NORRISTOWN,MAIN ST & BARBADOES ST,1
40.1417319,-75.3126075,GERMANTOWN PIKE & DEKALB PIKE; EAST NORRITON; 2019-09-03 @ 11:48:55;,19401,Traffic: DISABLED VEHICLE -,2019-09-03 11:48:55,EAST NORRITON,GERMANTOWN PIKE & DEKALB PIKE,1
40.0926360,-75.3613250,HENDERSON RD & MONROE RD;  UPPER MERION; Station 356; 2019-09-03 @ 12:40:38;,19406,EMS: CVA/STROKE,2019-09-03 12:40:38,UPPER MERION,HENDERSON RD & MONROE RD,1
40.1625582,-75.2574749,MORRIS RD & PENLLYN BLUE BELL PIKE; WHITPAIN; 2019-09-03 @ 13:31:53;,19422,Traffic: DISABLED VEHICLE -,2019-09-03 13:31:53,WHITPAIN,MORRIS RD & PENLLYN BLUE BELL PIKE,1
40.2540430,-75.3045320,WELSH RD & ORVILLA RD; TOWAMENCIN; 2019-09-03 @ 14:37:04;,19440,Traffic: VEHICLE ACCIDENT -,2019-09-03 14:37:04,TOWAMENCIN,WELSH RD & ORVILLA RD,1
40.1176827,-75.1883244,PLYMOUTH AVE & WALNUT AVE;  SPRINGFIELD; Station 351A; 2019-09-03 @ 15:41:38;,19075,EMS: ABDOMINAL PAINS,2019-09-03 15:41:38,SPRINGFIELD,PLYMOUTH AVE & WALNUT AVE,1
40.0045557,-75.2843574,LANCASTER AVE & CHATHAM RD;  LOWER MERION; Station 313; 2019-09-03 @ 16:33:02;,19003,EMS: UNKNOWN MEDICAL EMERGENCY,2019-09-03 16:33:02,LOWER MERION,LANCASTER AVE & CHATHAM RD,1
40.3206872,-75.6110113,E PHILADELPHIA AVE;  DOUGLASS; Station 332; 2019-09-03 @ 17:07:39;,,EMS: VEHICLE ACCIDENT,2019-09-03 17:07:39,DOUGLASS,E PHILADELPHIA AVE,1
40.1790926,-75.1830602,NORRISTOWN RD & N LIMEKILN PIKE; UPPER DUBLIN; 2019-09-03 @ 17:33:05;,19002,Traffic: VEHICLE ACCIDENT -,2019-09-03 17:33:05,UPPER DUBLIN,NORRISTOWN RD & N LIMEKILN PIKE,1
40.0585694,-75.1269602,COVENTRY AVE & VALLEY RD;  CHELTENHAM; Station 358; 2019-09-03 @ 18:51:44;,19027,EMS: FALL VICTIM,2019-09-03 18:51:44,CHELTENHAM,COVENTRY AVE & VALLEY RD,1
40.1656794,-75.4744684,COLLEGEVILLE RD & ARCOLA RD;  UPPER PROVIDENCE; Station 324; 2019-09-03 @ 20:00:39;,19426,EMS: UNKNOWN MEDICAL EMERGENCY,2019-09-03 20:00:39,UPPER PROVIDENCE,COLLEGEVILLE RD & ARCOLA RD,1
40.2560369,-75.5927008,BUCHERT RD & LAUREL WAY; LOWER POTTSGROVE; 2019-09-03 @ 21:01:08;,19464,Traffic: DISABLED VEHICLE -,2019-09-03 21:01:08,LOWER POTTSGROVE,BUCHERT RD & LAUREL WAY,1
40.1068386,-75.1238039,OLD YORK RD & HARTE RD; ABINGTON; 2019-09-03 @ 22:24:18;,19046,Traffic: VEHICLE ACCIDENT -,2019-09-03 22:24:18,ABINGTON,OLD YORK RD & HARTE RD,1
40.1036462,-75.3952655,RAMP RT23 WB TO RT422  & W VALLEY FORGE RD; UPPER MERION; 2019-09-04 @ 02:08:16;,19406,Traffic: VEHICLE ACCIDENT -,2019-09-04 02:08:16,UPPER MERION,RAMP RT23 WB TO RT422  & W VALLEY FORGE RD,1
40.1427932,-75.1195973,MORELAND RD & PARK AVE; UPPER MORELAND; 2019-09-04 @ 06:47:04-Station:STA10;,19090,Fire: FIRE ALARM,2019-09-04 06:47:04,UPPER MORELAND,MORELAND RD & PARK AVE,1
40.2495485,-75.2474281,COWPATH RD & MORGAN ST; MONTGOMERY; 2019-09-04 @ 08:01:29;,19446,Traffic: VEHICLE ACCIDENT -,2019-09-04 08:01:29,MONTGOMERY,COWPATH RD & MORGAN ST,1
39.9801719,-75.2692932,HAVERFORD AVE & CITY AVE; LOWER MERION; 2019-09-04 @ 09:04:59;,19096,Traffic: VEHICLE ACCIDENT -,2019-09-04 09:04:59,LOWER MERION,HAVERFORD AVE & CITY AVE,1
40.1316166,-75.3442392,STERIGERE ST & DEAD END;  WEST NORRITON; Station 308B; 2019-09-04 @ 10:28:36;,19401,EMS: HEAD INJURY,2019-09-04 10:28:36,WEST NORRITON,STERIGERE ST & DEAD END,1
40.0249667,-75.2829046,LANCASTER AVE & GRIFFIN LN; LOWER MERION; 2019-09-04 @ 11:42:52-Station:STA25;,,Fire: ELEVATOR EMERGENCY,2019-09-04 11:42:52,LOWER MERION,LANCASTER AVE & GRIFFIN LN,1
40.1259561,-75.3186219,JOHNSON HWY & NORTH HILLS DR;  NORRISTOWN; Station 308A; 2019-09-04 @ 12:56:33;,19401,EMS: MATERNITY,2019-09-04 12:56:33,NORRISTOWN,JOHNSON HWY & NORTH HILLS DR,1
40.1793752,-75.2362381,RT309 EXPY & CEDAR HILL RD OVERPASS; LOWER GWYNEDD; 2019-09-04 @ 13:43:46;,,Traffic: ROAD OBSTRUCTION -,2019-09-04 13:43:46,LOWER GWYNEDD,RT309 EXPY & CEDAR HILL RD OVERPASS,1
40.0727310,-75.1559688,CHELTENHAM AVE & 79TH AVE;  CHELTENHAM; Station 358A; 2019-09-04 @ 14:51:08;,19150,EMS: FALL VICTIM,2019-09-04 14:51:08,CHELTENHAM,CHELTENHAM AVE & 79TH AVE,1
40.1162140,-75.1207460,OLD YORK RD & ECKARD AVE; ABINGTON; 2019-09-04 @ 15:55:16;,19001,Traffic: VEHICLE ACCIDENT -,2019-09-04 15:55:16,ABINGTON,OLD YORK RD & ECKARD AVE,1
40.1007482,-75.2151078,WISSAHICKON AVE & ROSE LN;  SPRINGFIELD; Station 351A; 2019-09-04 @ 16:21:19;,19031,EMS: RESPIRATORY EMERGENCY,2019-09-04 16:21:19,SPRINGFIELD,WISSAHICKON AVE & ROSE LN,1
40.3113000,-75.3539226,HARLEYSVILLE PIKE & GODSHALL RD; FRANCONIA; 2019-09-04 @ 17:30:45;,18964,Traffic: HAZARDOUS ROAD CONDITIONS -,2019-09-04 17:30:45,FRANCONIA,HARLEYSVILLE PIKE & GODSHALL RD,1
40.1285199,-75.0621559,BUCK RD & HUNTINGDON PIKE;  BRYN ATHYN; Station 355; 2019-09-04 @ 18:30:12;,19006,EMS: FRACTURE,2019-09-04 18:30:12,BRYN ATHYN,BUCK RD & HUNTINGDON PIKE,1
40.0947322,-75.3753138,OLD FORT RD & COUNTRY LN;  UPPER MERION; Station 356; 2019-09-04 @ 19:50:45;,19406,EMS: FALL VICTIM,2019-09-04 19:50:45,UPPER MERION,OLD FORT RD & COUNTRY LN,1
40.2453741,-75.6496302,KING ST & RR CROSSING;  POTTSTOWN; Station 329; 2019-09-04 @ 22:32:02;,19464,EMS: SUBJECT IN PAIN,2019-09-04 22:32:02,POTTSTOWN,KING ST & RR CROSSING,1
40.0909145,-75.2070697,PAPER MILL RD & SKYLINE DR;  SPRINGFIELD; Station 351A; 2019-09-05 @ 01:16:58;,19038,EMS: CARDIAC EMERGENCY,2019-09-05 01:16:58,SPRINGFIELD,PAPER MILL RD & SKYLINE DR,1
40.2648099,-75.6300407,MERVINE ST & SPRUCE ST; POTTSTOWN; 2019-09-05 @ 06:26:02-Station:STA69;,19464,Fire: BUILDING FIRE,2019-09-05 06:26:02,POTTSTOWN,MERVINE ST & SPRUCE ST,1
40.2515230,-75.3295570,NEWBURY WAY & DEAD END;  TOWAMENCIN; Station 345B; 2019-09-05 @ 08:14:54;,,EMS: CARDIAC EMERGENCY,2019-09-05 08:14:54,TOWAMENCIN,NEWBURY WAY & DEAD END,1
40.0909145,-75.2070697,PAPER MILL RD & SKYLINE DR;  SPRINGFIELD; Station 351A; 2019-09-05 @ 10:35:08;,19038,EMS: CARDIAC EMERGENCY,2019-09-05 10:35:08,SPRINGFIELD,PAPER MILL RD & SKYLINE DR,1
40.2012701,-75.2169831,WELSH RD;  UPPER GWYNEDD; Station 345A; 2019-09-05 @ 11:42:04;,19002,EMS: VEHICLE ACCIDENT,2019-09-05 11:42:04,UPPER GWYNEDD,WELSH RD,1
40.0855923,-75.3912204,GULPH RD & KIRK AVE;  UPPER MERION; Station 356; 2019-09-05 @ 13:07:06;,19406,EMS: RESPIRATORY EMERGENCY,2019-09-05 13:07:06,UPPER MERION,GULPH RD & KIRK AVE,1
40.2669707,-75.2543209,BETHLEHEM PIKE & N BROAD ST; HATFIELD TOWNSHIP; 2019-09-05 @ 14:14:49-Station:STA12;,19446,Fire: VEHICLE FIRE,2019-09-05 14:14:49,HATFIELD TOWNSHIP,BETHLEHEM PIKE & N BROAD ST,1
40.3170782,-75.3299935,RELIANCE RD & RAILROAD AVE;  SOUDERTON; Station 339; 2019-09-05 @ 15:03:22;,18964,EMS: VEHICLE ACCIDENT,2019-09-05 15:03:22,SOUDERTON,RELIANCE RD & RAILROAD AVE,1
40.1144158,-75.4185540,TROOPER RD & S PARKVIEW DR; LOWER PROVIDENCE; 2019-09-05 @ 15:44:45;,19403,Traffic: VEHICLE ACCIDENT -,2019-09-05 15:44:45,LOWER PROVIDENCE,TROOPER RD & S PARKVIEW DR,1
40.1652330,-75.0853202,BYBERRY RD; UPPER MORELAND; 2019-09-05 @ 16:45:07-Station:STA10;,,Fire: VEHICLE FIRE,2019-09-05 16:45:07,UPPER MORELAND,BYBERRY RD,1
40.2564587,-75.2683289,BROAD ST & LYNWOOD DR;  HATFIELD TOWNSHIP; Station 345; 2019-09-05 @ 17:36:38;,19446,EMS: BACK PAINS/INJURY,2019-09-05 17:36:38,HATFIELD TOWNSHIP,BROAD ST & LYNWOOD DR,1
40.2387237,-75.5785160,EVERGREEN RD & W LIGHTCAP RD; LOWER POTTSGROVE; 2019-09-05 @ 18:29:35-Station:STA58;,19464,Fire: FIRE ALARM,2019-09-05 18:29:35,LOWER POTTSGROVE,EVERGREEN RD & W LIGHTCAP RD,1
40.1550603,-75.1022513,DAVISVILLE RD & PENNYPACK RD;  UPPER MORELAND; Station 381; 2019-09-05 @ 20:08:39;,19040,EMS: SEIZURES,2019-09-05 20:08:39,UPPER MORELAND,DAVISVILLE RD & PENNYPACK RD,1
40.0837614,-75.1422046,WASHINGTON LN & W CHURCH RD;  CHELTENHAM; Station 358A; 2019-09-05 @ 21:42:21;,19095,EMS: CARDIAC EMERGENCY,2019-09-05 21:42:21,CHELTENHAM,WASHINGTON LN & W CHURCH RD,1
40.2290075,-75.3878525,NO LOCATION - NEIGHBORING COUNTY;  ; Station 308A; 2019-09-06 @ 00:51:35;,,EMS: VEHICLE ACCIDENT,2019-09-06 00:51:35,,NO LOCATION - NEIGHBORING COUNTY,1
40.1652088,-75.2071308,E BUTLER PIKE & SUSQUEHANNA RD; UPPER DUBLIN; 2019-09-06 @ 06:51:38;,19002,Traffic: DISABLED VEHICLE -,2019-09-06 06:51:38,UPPER DUBLIN,E BUTLER PIKE & SUSQUEHANNA RD,1
40.2397047,-75.2805999,MAIN ST & RIDGE ST;  LANSDALE; Station 345; 2019-09-06 @ 08:51:21;,19446,EMS: ABDOMINAL PAINS,2019-09-06 08:51:21,LANSDALE,MAIN ST & RIDGE ST,1
40.2502935,-75.6409989,JEFFERSON AVE & UNNAMED ALY;  POTTSTOWN; Station 329; 2019-09-06 @ 09:55:22;,19464,EMS: NAUSEA/VOMITING,2019-09-06 09:55:22,POTTSTOWN,JEFFERSON AVE & UNNAMED ALY,1
40.1749713,-75.1384239,DRESHER RD & GIBRALTAR RD;  HORSHAM; Station 352; 2019-09-06 @ 11:10:22;,19044,EMS: SUBJECT IN PAIN,2019-09-06 11:10:22,HORSHAM,DRESHER RD & GIBRALTAR RD,1
40.0116389,-75.2463678,HOWE RD & MEETING HOUSE LN;  LOWER MERION; Station 313; 2019-09-06 @ 12:18:34;,19066,EMS: MEDICAL ALERT ALARM,2019-09-06 12:18:34,LOWER MERION,HOWE RD & MEETING HOUSE LN,1
40.0863570,-75.1278080,OLD YORK RD & TOWNSHIP LINE RD; CHELTENHAM; 2019-09-06 @ 13:14:15;,19027,Traffic: VEHICLE ACCIDENT -,2019-09-06 13:14:15,CHELTENHAM,OLD YORK RD & TOWNSHIP LINE RD,1
40.1403204,-75.1120032,QUIGLEY AVE & N YORK RD; UPPER MORELAND; 2019-09-06 @ 14:20:23;,19090,Traffic: VEHICLE ACCIDENT -,2019-09-06 14:20:23,UPPER MORELAND,QUIGLEY AVE & N YORK RD,1
40.2495485,-75.2474281,COWPATH RD & MORGAN ST;  MONTGOMERY; Station 345; 2019-09-06 @ 15:23:55;,19446,EMS: VEHICLE ACCIDENT,2019-09-06 15:23:55,MONTGOMERY,COWPATH RD & MORGAN ST,1
40.1790926,-75.1830602,NORRISTOWN RD & N LIMEKILN PIKE; UPPER DUBLIN; 2019-09-06 @ 16:19:31-Station:STA88;,19002,Fire: FIRE ALARM,2019-09-06 16:19:31,UPPER DUBLIN,NORRISTOWN RD & N LIMEKILN PIKE,1
40.1180645,-75.3071013,RIDGE PIKE & BELVOIR RD; PLYMOUTH; 2019-09-06 @ 17:14:02;,,Traffic: DISABLED VEHICLE -,2019-09-06 17:14:02,PLYMOUTH,RIDGE PIKE & BELVOIR RD,1
40.0095410,-75.2161646,ST ASAPHS RD & MONUMENT RD; LOWER MERION; 2019-09-06 @ 17:58:52;,19004,Traffic: VEHICLE ACCIDENT -,2019-09-06 17:58:52,LOWER MERION,ST ASAPHS RD & MONUMENT RD,1
40.2442013,-75.5824030,HIGH ST & S PARK RD;  LOWER POTTSGROVE; Station 329; 2019-09-06 @ 19:17:24;,19464,EMS: OVERDOSE,2019-09-06 19:17:24,LOWER POTTSGROVE,HIGH ST & S PARK RD,1
40.0247354,-75.3189319,MONTGOMERY AVE & N MERION AVE; LOWER MERION; 2019-09-06 @ 20:42:59;,19010,Traffic: DISABLED VEHICLE -,2019-09-06 20:42:59,LOWER MERION,MONTGOMERY AVE & N MERION AVE,1
40.1696143,-75.1177408,CROOKED BILLET RD & WINDOVER RD;  HATBORO; Station 384; 2019-09-06 @ 22:32:00;,19040,EMS: SUBJECT IN PAIN,2019-09-06 22:32:00,HATBORO,CROOKED BILLET RD & WINDOVER RD,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS; LOWER MERION; 2019-09-07 @ 01:52:30;,,Traffic: DISABLED VEHICLE -,2019-09-07 01:52:30,LOWER MERION,SCHUYLKILL EXPY & WAVERLY RD UNDERPASS,1
40.1466446,-75.1372563,NORTH HILLS AVE & WOODLYN AVE; UPPER DUBLIN; 2019-09-07 @ 06:55:13-Station:STA88;,19090,Fire: VEHICLE ACCIDENT,2019-09-07 06:55:13,UPPER DUBLIN,NORTH HILLS AVE & WOODLYN AVE,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & GYPSY LN OVERPASS; UPPER MERION; 2019-09-07 @ 09:02:30;,,Traffic: VEHICLE ACCIDENT -,2019-09-07 09:02:30,UPPER MERION,SCHUYLKILL EXPY & GYPSY LN OVERPASS,1
40.1243602,-75.3815526,BRANDON RD & S SCHUYLKILL AVE;  WEST NORRITON; Station 308B; 2019-09-07 @ 10:36:39;,19403,EMS: MEDICAL ALERT ALARM,2019-09-07 10:36:39,WEST NORRITON,BRANDON RD & S SCHUYLKILL AVE,1
40.1030009,-75.3514816,DEKALB PIKE & CONNECTING ROAD; UPPER MERION; 2019-09-07 @ 11:49:31;,,Traffic: VEHICLE ACCIDENT -,2019-09-07 11:49:31,UPPER MERION,DEKALB PIKE & CONNECTING ROAD,1
40.2053096,-75.1744100,HORSHAM RD & KEITH VALLEY RD;  HORSHAM; Station 352A; 2019-09-07 @ 12:57:13;,19002,EMS: ALTERED MENTAL STATUS,2019-09-07 12:57:13,HORSHAM,HORSHAM RD & KEITH VALLEY RD,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2019-09-07 @ 14:15:27;,19403,EMS: SEIZURES,2019-09-07 14:15:27,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.2309343,-75.5221245,LIGHTCAP RD & SANATOGA SPRINGS DR; LIMERICK; 2019-09-07 @ 15:02:00;,19468,Traffic: VEHICLE ACCIDENT -,2019-09-07 15:02:00,LIMERICK,LIGHTCAP RD & SANATOGA SPRINGS DR,1
40.1866747,-75.1024603,MADISON AVE & EVERGREEN AVE;  HATBORO; Station 384; 2019-09-07 @ 16:01:31;,19040,EMS: ABDOMINAL PAINS,2019-09-07 16:01:31,HATBORO,MADISON AVE & EVERGREEN AVE,1
40.2859406,-75.6382657,AUTUMNVIEW LN & DEAD END;  UPPER POTTSGROVE; Station 332; 2019-09-07 @ 17:09:40;,,EMS: GENERAL WEAKNESS,2019-09-07 17:09:40,UPPER POTTSGROVE,AUTUMNVIEW LN & DEAD END,1
40.1460576,-75.4398775,HARRIER DR & REDTAIL RD;  LOWER PROVIDENCE; Station 322A; 2019-09-07 @ 18:19:20;,19403,EMS: FRACTURE,2019-09-07 18:19:20,LOWER PROVIDENCE,HARRIER DR & REDTAIL RD,1
40.1676370,-75.3553313,TANGLEWOOD CT & TANGLEWOOD LN;  EAST NORRITON; Station 308B; 2019-09-07 @ 19:11:57;,19403,EMS: CVA/STROKE,2019-09-07 19:11:57,EAST NORRITON,TANGLEWOOD CT & TANGLEWOOD LN,1
40.1200890,-75.3490126,MARSHALL ST & CHAIN ST;  NORRISTOWN; Station 308A; 2019-09-07 @ 20:18:28;,19401,EMS: SEIZURES,2019-09-07 20:18:28,NORRISTOWN,MARSHALL ST & CHAIN ST,1
40.2290075,-75.3878525,SCHUYLKILL RD & RAMP RT724 TO RT100 SB;  CHESTER COUNTY; Station 3A84; 2019-09-07 @ 21:03:07;,,EMS: BACK PAINS/INJURY,2019-09-07 21:03:07,CHESTER COUNTY,SCHUYLKILL RD & RAMP RT724 TO RT100 SB,1
39.9601360,-75.5839870,RT100 NB & RIVER RD UNDERPASS; CHESTER COUNTY; 2019-09-07 @ 22:26:12;,19382,Traffic: DISABLED VEHICLE -,2019-09-07 22:26:12,CHESTER COUNTY,RT100 NB & RIVER RD UNDERPASS,1
40.1856597,-75.4515710,MAIN CAMPUS DR & DEAD END;  COLLEGEVILLE; Station 324; 2019-09-08 @ 00:18:25;,19426,EMS: UNKNOWN MEDICAL EMERGENCY,2019-09-08 00:18:25,COLLEGEVILLE,MAIN CAMPUS DR & DEAD END,1
40.2318953,-75.6358074,KEIM ST & E SCHUYLKILL RD; CHESTER COUNTY; 2019-09-08 @ 03:08:46;,19465,Traffic: VEHICLE ACCIDENT -,2019-09-08 03:08:46,CHESTER COUNTY,KEIM ST & E SCHUYLKILL RD,1
40.0727732,-75.3021234,POPLAR ST; CONSHOHOCKEN; 2019-09-08 @ 06:39:40-Station:STA35;,19428,Fire: UNKNOWN TYPE FIRE,2019-09-08 06:39:40,CONSHOHOCKEN,POPLAR ST,1
40.0144737,-75.2569087,BROAD ACRES RD & ARLINGTON RD; LOWER MERION; 2019-09-08 @ 09:56:59-Station:STA26;,19072,Fire: FIRE ALARM,2019-09-08 09:56:59,LOWER MERION,BROAD ACRES RD & ARLINGTON RD,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & WEADLEY RD OVERPASS; UPPER MERION; 2019-09-08 @ 11:09:37;,,Traffic: VEHICLE ACCIDENT -,2019-09-08 11:09:37,UPPER MERION,SCHUYLKILL EXPY & WEADLEY RD OVERPASS,1
40.2468579,-75.6473078,CHARLOTTE ST & LESHER ALY; POTTSTOWN; 2019-09-08 @ 12:23:02;,19464,Traffic: VEHICLE ACCIDENT -,2019-09-08 12:23:02,POTTSTOWN,CHARLOTTE ST & LESHER ALY,1
40.0952031,-75.2929718,MAIN AVE & RIDGE PIKE;  PLYMOUTH; Station 308; 2019-09-08 @ 13:56:37;,19428,EMS: SYNCOPAL EPISODE,2019-09-08 13:56:37,PLYMOUTH,MAIN AVE & RIDGE PIKE,1
40.1432931,-75.5483765,RAMP RT100 SB TO RT724 WB & RT100 SB; CHESTER COUNTY; 2019-09-08 @ 15:21:47;,,Traffic: DISABLED VEHICLE -,2019-09-08 15:21:47,CHESTER COUNTY,RAMP RT100 SB TO RT724 WB & RT100 SB,1
40.1502567,-75.1907400,FORSYTHE DR & SHAW DR; UPPER DUBLIN; 2019-09-08 @ 16:49:48-Station:STA88;,19034,Fire: GAS-ODOR/LEAK,2019-09-08 16:49:48,UPPER DUBLIN,FORSYTHE DR & SHAW DR,1
40.0972222,-75.3761952,RAMP I76 TO SWEDESFORD RD & RAMP I76 TO RT422 WB; UPPER MERION; 2019-09-08 @ 17:41:23;,,Traffic: DISABLED VEHICLE -,2019-09-08 17:41:23,UPPER MERION,RAMP I76 TO SWEDESFORD RD & RAMP I76 TO RT422 WB,1
40.1853633,-75.3169786,BETHEL RD; WORCESTER; 2019-09-08 @ 19:05:58-Station:STA83;,19446,Fire: FIRE POLICE NEEDED,2019-09-08 19:05:58,WORCESTER,BETHEL RD,1
40.1147453,-75.2854469,GERMANTOWN PIKE & LAUNFALL RD; PLYMOUTH; 2019-09-08 @ 20:48:34;,19462,Traffic: VEHICLE ACCIDENT -,2019-09-08 20:48:34,PLYMOUTH,GERMANTOWN PIKE & LAUNFALL RD,1
40.1806330,-75.5542716,ARCH ST & N CEDAR ST;  CHESTER COUNTY; Station EMS; 2019-09-08 @ 23:10:41;,19475,EMS: OVERDOSE,2019-09-08 23:10:41,CHESTER COUNTY,ARCH ST & N CEDAR ST,1
